number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
34	210	Mike Aaman	Hazlet, NJ	F	80	mike-aaman-2	8.9 Pts, 6.2 Reb, 0.7 Ast	Raritan	SR
15	250	Jamar Brown	Harlem, NY	F	80	jamar-brown-1	1.0 Pts, 1.0 Reb, 0.0 Ast		FR
23	190	Michael Carey	Nassau, Bahamas	G	77	michael-carey-1	11.8 Pts, 8.8 Reb, 1.7 Ast	Lamar Consolidated (TX)	SR
5	190	JoJo Cooper	Wilmington, DE	G	73	jojo-cooper-1	8.8 Pts, 5.9 Reb, 3.7 Ast	Concord HS	JR
21	215	Elijah Davis	Bronx, NY	G	76	elijah-davis-1	4.0 Pts, 2.2 Reb, 0.6 Ast		SO
2	195	Connor Ferrell	Conyers, GA	G	76	connor-ferrell-1	5.1 Pts, 1.8 Reb, 0.6 Ast		FR
3	165	Blake Francis	Herndon, VA	G	72	blake-francis-1	8.5 Pts, 1.3 Reb, 1.6 Ast		FR
	175	Corey Henson	Upper Marlboro, MD	G	75	corey-henson-1	14.2 Pts, 2.4 Reb, 3.4 Ast	DeMatha Catholic HS	JR
24	185	Devin Liggeons	Philadelphia, PA	G	75	devin-liggeons-1	4.2 Pts, 2.2 Reb, 0.2 Ast		SO
10	210	Marquis Salmon	Lancaster, CA	F	79	marquis-salmon-1	1.5 Pts, 1.5 Reb, 0.3 Ast	Village Christian (CA)	JR
11	200	Romone Saunders 	Temple Hills, MD	G	75	romone-saunders--1	15.0 Pts, 2.0 Reb, 2.0 Ast	Potomac/Mt.Zion Prep	JR
1	215	Shack Scott	Paterson, NJ	F	79	shack-scott-1	2.3 Pts, 1.8 Reb, 0.1 Ast		JR
35	240	Greg Senat	Elmont, NY	F	80	greg-senat-1	2.6 Pts, 3.1 Reb, 0.3 Ast	Elizabeth/Avon Old Farms (CT)	SR
4	227	AJ Sumbry	East Windsor, NJ	F	80	aj-sumbry-1	4.1 Pts, 3.9 Reb, 0.3 Ast	St. Benedict's Prep	SO
