number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	186	Antonio Blakeney	Sarasota, FL	G	76	antonio-blakeney-1	17.5 Pts, 5.0 Reb, 1.9 Ast	Oak Ridge HS	SO
20	265	Brian Bridgewater	Baton Rouge, LA	F	76	brian-bridgewater-1	0.9 Pts, 0.4 Reb, 0.0 Ast	Scotlandville HS	SR
45	245	Brandon Eddlestone	Slidell, LA	F	80	brian-eddlestone-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Northshore HS	SR
21	203	Aaron Epps	Ball, LA	F	81	aaron-epps-1	6.1 Pts, 4.3 Reb, 0.5 Ast	Tioga HS	JR
12	190	Marshall Graves	Ponchatoula, LA	G	75	marshall-graves-1	0.3 Pts, 0.3 Reb, 0.0 Ast		FR
	195	Kieran Hayward		G	76	kieran-hayward-1	2.3 Pts, 1.4 Reb, 0.4 Ast		FR
10	180	Branden Jenkins	Maywood, IL	G	76	branden-jenkins-1	3.3 Pts, 0.7 Reb, 0.7 Ast		JR
4	205	Skylar Mays	Baton Rouge, LA	G	76	skylar-mays-1	5.9 Pts, 2.4 Reb, 4.0 Ast		FR
11	173	Jalyn Patterson	Atlanta, GA	G	72	jalyn-patterson-1	5.8 Pts, 3.9 Reb, 3.4 Ast	Monteverde Academy	JR
1	235	Duop Reath	Perth, WA	F	82	duop-reath-1	14.1 Pts, 6.1 Reb, 1.0 Ast		JR
3	301	Elbert Robinson	Garland, TX	C	85	elbert-robinson-1	1.8 Pts, 1.4 Reb, 0.5 Ast	Lakeview Centennial HS	JR
	175	Brandon Sampson	Baton Rouge, LA	G	77	brandon-sampson-1	11.5 Pts, 3.2 Reb, 1.0 Ast	Madison Prep HS	SO
44	222	Wayde Sims	Baton Rouge, LA	F	78	wayde-sims-1	5.6 Pts, 3.5 Reb, 0.5 Ast		FR
15	190	Reed Vial	Baton Rouge, LA	G	75	reed-vial-1	0.3 Pts, 0.3 Reb, 0.0 Ast		SO
32	205	Craig Victor	New Orleans, LA	F	79	craig-victor-1	10.5 Pts, 7.6 Reb, 1.0 Ast	Findlay Prep	JR
