number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	175	Beau Brown	Mitchell, SD	G	73	beau-brown-1	0.0 Pts, 0.5 Reb, 0.0 Ast	Mitchell HS	FR
24	245	Mike Daum	Kimball, NE	F	81	mike-daum-1	22.1 Pts, 7.8 Reb, 1.5 Ast	Kimball HS	SO
32	215	Adam Dykman	Fremont, NE	F	79	adam-dykman-1	1.2 Pts, 1.0 Reb, 0.2 Ast	Archbishop Bergan HS	FR
4	195	Sergio El Darwich	Beirut, Lebanon	G	76	sergio-eldarwich-1	3.1 Pts, 3.5 Reb, 2.7 Ast		FR
1	190	Skyler Flatten	Clark, SD	G	78	skyler-flatten-1	4.7 Pts, 1.9 Reb, 0.7 Ast	Clark HS	JR
10	165	Cole Gentry	Saint Charles, IL	G	70	cole-gentry-1	3.3 Pts, 1.9 Reb, 1.9 Ast	St. Charles East HS	FR
35	190	A.J. Hess	Carefree, AZ	G	78	aj-hess-1	10.2 Pts, 4.1 Reb, 0.7 Ast	Phoenix Country Day HS	SR
3	195	Chris Howell	Milwaukee, WI	G	77	chris-howell-2	3.6 Pts, 1.8 Reb, 0.6 Ast		SO
2	195	Tevin King	Chicago, IL	G	74	tevin-king-1	5.0 Pts, 3.9 Reb, 1.9 Ast	St. John's Northwestern Military Academy	SO
50	200	Michael Orris	Crete, IL	G	74	michael-orris-1	7.4 Pts, 1.9 Reb, 2.5 Ast	Crete-Monee	SR
25	205	Lane Severyn	Pierre, SD	G	77	lane-severyn-1	1.0 Pts, 0.9 Reb, 0.0 Ast	T.F. Riggs HS	JR
23	175	Reed Tellinghuisen	Sac City, IA	G	78	reed-tellinghuisen-1	11.6 Pts, 4.5 Reb, 2.2 Ast	East Sac County HS	JR
42	250	Ian Theisen	Osseo, MN	F	81	ian-theisen-1	5.3 Pts, 3.1 Reb, 0.8 Ast	Osseo HS	JR
20	200	Andre Wallace	Minneapolis, MN	G	73	andre-wallace-1	5.7 Pts, 1.7 Reb, 1.2 Ast		JR
