number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	180	Alex Allbery	Omaha, NE	G	73	alex-allbery-1	1.4 Pts, 0.6 Reb, 0.0 Ast		JR
4	165	Kyler Erickson	Omaha, NE	G	72	kyler-erickson-1	3.3 Pts, 1.4 Reb, 0.6 Ast	Millard South/Northwest Missouri State	SR
	180	JT Gibson	Brooklyn Park, MN	G	75	jt-gibson-1	5.4 Pts, 1.6 Reb, 0.8 Ast	Champlin Park HS	FR
44	205	Mitchell Hahn	Fremont, NE	F	80	mitchell-hahn-1	9.8 Pts, 3.8 Reb, 0.8 Ast	Fremont	SO
24	190	Tra-Deon Hollins	Omaha, NE	G	74	tra-deon-hollins-1	10.9 Pts, 4.4 Reb, 6.3 Ast	Omaha Central	SR
21	180	Zach Jackson	Wichita, KS	G	77	zach-jackson-1	11.6 Pts, 5.1 Reb, 0.8 Ast	Wichita East HS	SO
52	210	Ben Kositzke	Omaha, NE	F	80	ben-kositzke-1		Millard West HS	FR
32	225	Daniel Meyer	Billings, MT	F	81	daniel-meyer-2	3.5 Pts, 3.2 Reb, 0.2 Ast	Central Catholic	JR
13	185	Daniel Norl	Clarksville, TN	G	74	daniel-norl-1	4.3 Pts, 1.6 Reb, 1.1 Ast	Kenwood	JR
33	200	Zach Pirog	Highlands Ranch, CO	C	82	zach-pirog-1	4.1 Pts, 3.2 Reb, 0.1 Ast	ThunderRidge HS	SO
5	190	KJ Robinson	Blue Springs, MO	G	72	kj-robinson-1	4.0 Pts, 0.6 Reb, 1.1 Ast		FR
1	210	Renard Suggs	St. Paul, MN	G	74	renard-suggs-1			SR
15	220	Tre'Shawn Thurman	Omaha, NE	F	79	treshawn-thurman-1	13.4 Pts, 8.1 Reb, 1.1 Ast	Omaha Central	JR
23	175	Marcus Tyus	Ramsey, MN	G	73	marcus-tyus-1	15.1 Pts, 2.2 Reb, 1.3 Ast	Anoka HS	SR
