number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
35	170	Chancellor Barnard	Columbia, MD	G	76	chancellor-barnard-1	5.9 Pts, 3.1 Reb, 0.7 Ast	Glenelg Country Day	JR
14	175	Chuck Champion	Philadelphia, PA	G	75	chuck-champion-1	3.3 Pts, 1.2 Reb, 0.6 Ast		FR
25	195	James Fives	Scranton, PA	G	78	james-fives-1	7.6 Pts, 2.9 Reb, 0.8 Ast		SO
0	204	Dylan Gollihar	Richardson, TX	C	84	dylan-gollihar-1			FR
1	224	Nick Gorski	Richmond, VA	F	81	nick-gorski-1	1.9 Pts, 0.3 Reb, 0.0 Ast	Benedictine Prep	SR
22	205	Cam Gregory	Waldorf, MD	F	80	cam-gregory-1	6.1 Pts, 5.9 Reb, 1.4 Ast	St. Stephens and St. Agnes HS	JR
12	213	Austin Harriott	Philadelphia, PA	G	76	austin-harriott-1	0.8 Pts, 0.9 Reb, 0.0 Ast		FR
21	192	Jarred Jones	Havre De Grace, MD	G	79	jarred-jones-1	16.7 Pts, 7.4 Reb, 1.6 Ast	John Carroll HS	SR
10	179	Andrew Kostecka	Germantown, MD	G	76	andrew-kostecka-1	8.2 Pts, 3.6 Reb, 0.7 Ast		FR
41	211	Ian Langendoerfer	Honesdale, PA	G	77	ian-langendoefer-1	0.7 Pts, 0.4 Reb, 0.1 Ast		FR
15	180	Sam Norton	Collegeville, PA	G	74	sam-norton-1	0.0 Pts, 0.0 Reb, 0.0 Ast	The Hill School (PA)	SO
4	180	Nevell Provo	Nova Scotia, Canada	G	72	nevell-provo-1	1.9 Pts, 1.1 Reb, 0.6 Ast	Pine Ridge (Ont.) / Huntington Prep (WV)	SO
5	220	KaVaughn Scott	Irvine, CA	F	79	kavaughn-scott-1	3.2 Pts, 2.5 Reb, 0.7 Ast		FR
20	155	Matt Staubi	Rye, NY	G	68	matt-staubi-1	0.6 Pts, 0.4 Reb, 1.1 Ast	Darien HS	JR
2	160	Andre Walker	Westbury, NY	G	72	andre-walker-3	15.2 Pts, 2.8 Reb, 3.8 Ast	Christ the King HS	JR
