number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
4	165	Xzavier Barmore	Seneca, SC	G	73	xzavier-barmore-1	0.5 Pts, 0.3 Reb, 0.7 Ast		FR
	255	Myo Baxter-Bell	Dayton, OH	F	77	myo-baxter-bell-1	6.1 Pts, 3.1 Reb, 0.8 Ast		FR
3	155	Lovell Cabbil	Arlington, TX	G	75	lovell-cabbil-1	8.1 Pts, 3.0 Reb, 2.1 Ast	Mansfield Summit HS	SO
13	185	Ray Chen	Taipei, Taiwan	G	73	ray-chen-1	2.9 Pts, 1.2 Reb, 0.8 Ast		SR
22	205	John Dawson	Clovis, NM	G	74	john-dawson-1	9.4 Pts, 4.1 Reb, 2.9 Ast	Clovis	SR
15	160	Zach Farquhar	Cincinnati, OH	G	69	zach-farquhar-1	0.0 Pts, 0.3 Reb, 0.0 Ast		SO
12	210	Brock Gardner	Chandler, AZ	F	79	brock-gardner-1	5.9 Pts, 2.8 Reb, 0.8 Ast		FR
44	180	Ryan Hiepler	Camarillo, CA	G	72	ryan-hiepler-1	0.9 Pts, 0.3 Reb, 0.0 Ast	Oaks Christian HS	SO
1	175	Caleb Homesley	Indian Trail, NC	G	76	caleb-homesley-1	12.9 Pts, 6.3 Reb, 2.9 Ast	Porter Ridge HS	SO
31	226	Scottie James	Tarpon Springs, FL	F	79	scottie-james-1		Tarpon Springs HS	SO
5	200	Ryan Kemrite	Conroe, TX	G	76	ryan-kemrite-1	13.9 Pts, 3.1 Reb, 0.7 Ast	Satch Homeschool	JR
11	170	Georgie Pacheco-Ortiz	Ponce, Puerto Rico	G	73	georgie-pacheco-ortiz-1	7.0 Pts, 3.1 Reb, 1.9 Ast		FR
2	190	A.C. Reid	Spring Branch, TX	G	77	ac-reid-1	5.0 Pts, 1.4 Reb, 1.5 Ast	Smithson Valley HS	JR
24	190	Ezra Talbert	Olathe, KS	F	80	ezra-talbert-1	2.1 Pts, 1.1 Reb, 0.1 Ast	Olathe East HS	SO
34	210	Josiah Talbert	Olathe, KS	F	81	josiah-talbert-1	1.6 Pts, 1.2 Reb, 0.0 Ast		FR
