number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
34	210	Abdulai Bundu	Upper Marlboro, MD	F	80	abdulai-bundu-1	5.8 Pts, 4.9 Reb, 0.4 Ast	Largo HS	SO
11	207	Alain Chigha	Yaounde, Cameroon	F	80	alain-chigha-1	1.9 Pts, 2.1 Reb, 0.3 Ast	The Rock School	SR
13	220	Chaise Daniels	Meriden, CT	F	80	chaise-daniels-1	10.7 Pts, 5.3 Reb, 1.3 Ast	Hillhouse/Putnam Science	JR
3	160	Mikey Dixon	New Castle, DE	G	74	mikey-dixon-1	15.8 Pts, 2.1 Reb, 2.9 Ast		FR
30	203	James Ford Jr		G	76	james-ford-1		Quality Education Academy	
23	190	Daniel Harris	Tampa, FL	G	75	daniel-harris-1	8.2 Pts, 5.1 Reb, 1.9 Ast		SR
12	175	Moses Hayelom		G	72	moses-hayelom-1			
5	185	Ayron Hutton		G	75	ayron-hutton-1		Cape Henry HS	
25	190	Ja'Kwan Jones	Newburgh, NY	F	79	jakwan-jones-1	0.1 Pts, 0.7 Reb, 0.0 Ast		SO
32	190	Peter Kiss	New York, NY	G	77	peter-kiss-1	12.0 Pts, 4.5 Reb, 1.9 Ast		FR
2	185	Reggie Oliver	West Linn, OR	G	73	reggie-oliver-1	8.7 Pts, 3.1 Reb, 2.1 Ast		JR
	205	Aaron Robinson	Takoma Park, MD	G	78	aaron-robinson-2	2.0 Pts, 1.3 Reb, 0.0 Ast		SO
14	210	Andrew Robinson	Takoma Park, MD	G	78	andrew-robinson-1	3.7 Pts, 1.5 Reb, 0.0 Ast		SO
24	235	Will Simonton		C	82	will-simonton-1		Fishburne Military Academy/George Marshall	
1	245	Donovan Smith	Chicago, IL	F	81	donovan-smith-1	7.3 Pts, 5.2 Reb, 0.8 Ast		SR
33	180	Greg Tarca	Montgomery, NJ	G	75	greg-tarca-1	0.4 Pts, 0.2 Reb, 0.0 Ast	Montgomery HS	JR
4	185	Phil Winston	Lakewood, WA	G	74	phil-winston-1	3.0 Pts, 1.9 Reb, 3.1 Ast		JR
10	190	Cameron Young	Los Angeles, CA	G	78	cameron-young-1	0.0 Pts, 0.3 Reb, 0.0 Ast		JR
10	190	Jemaa Yuori		G	75	jemaa-yuori-1			
