number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
40	215	Stephan Bennett	Lake Station, IN	F	81	stephan-bennett-1	2.7 Pts, 2.3 Reb, 0.4 Ast	Bowman Academy	SR
5	165	Tyree Bynum	Philadelphia, PA	G	69	tyree-bynum-1	2.9 Pts, 0.4 Reb, 0.4 Ast	Penn Wood HS	SR
11	160	Brian Carey	Denver, CO	G	69	brian-carey-1	10.0 Pts, 2.0 Reb, 4.0 Ast	Denver East	SO
33	180	Kevin Granger	Houston, TX	F	77	kevin-granger-2			FR
23	225	Derrick Griffin	Houston, TX	F	79	derek-griffin-1	11.3 Pts, 10.8 Reb, 0.4 Ast		SO
3	150	Demontrae Jefferson	Milwaukee, WI	G	67	demontrae-jefferson-1	13.3 Pts, 1.4 Reb, 3.1 Ast		FR
24	205	Marvin Jones	Chicago, IL	C	82	marvin-jones-1	6.9 Pts, 5.7 Reb, 0.4 Ast	Thornton (IL)	SR
2	200	Zach Lofton	St. Paul, MN	G	76	zach-lofton-1	17.1 Pts, 3.3 Reb, 1.8 Ast	Columbia Heights	JR
	170	Divonte Lumpkin	Chicago, IL	G	73	divonte-lumpkin-1			FR
20	165	Jerron Martin	Prince Georges Metro C, MD	G	73	jerron-martin-1	0.7 Pts, 0.7 Reb, 0.0 Ast	Princeton Day School	JR
15	155	Cainan McClelland	Houston, TX	G	74	cainan-mcclelland-1			FR
1	160	Jalan McCloud	Fort Worth, TX	G	70	jalan-mccloud-1	5.7 Pts, 2.1 Reb, 1.0 Ast		JR
	230	Trayvon Reed	Mobile, AL	C	86	trayvon-reed-1		Life Center Academy	SO
12	165	Dulani Robinson	Oakland, CA	G	69	dulani-robinson-1	9.6 Pts, 2.7 Reb, 3.8 Ast	City College of San Francisco	SR
25	240	Jamie Rutherford	Indianapolis, IN	F	80	jamie-rutherford-1	1.7 Pts, 1.1 Reb, 0.2 Ast		JR
4	190	Kevin Scott	Omaha, NE	G	76	kevin-scott-2	8.3 Pts, 3.5 Reb, 1.2 Ast		JR
14	210	Lamont Walker	Chicago, IL	F	78	lamont-walker-1	4.0 Pts, 4.0 Reb, 0.5 Ast		JR
