number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	195	Robbie Berwick	Atascadero, CA	G	76	robbie-berwick-1		Atascadero HS	SO
10	220	Che Bob	Charlotte, NC	F	78	che-bob-1	8.5 Pts, 4.7 Reb, 0.8 Ast		JR
15	170	Anthony Bonner	Lawrence, KS	G	74	anthony-bonner-2	4.7 Pts, 1.2 Reb, 0.4 Ast	Lawrence HS	FR
1	205	Devocio Butler	Atlanta, GA	G	77	devocio-butler-1	5.9 Pts, 2.4 Reb, 0.9 Ast		JR
32	225	Nico Carvacho	Frisco, TX	F	82	nico-carvacho-1	5.1 Pts, 4.2 Reb, 0.8 Ast		FR
3	185	Gian Clavell	Caguas, Puerto Rico	G	76	gian-clavell-1	16.5 Pts, 5.4 Reb, 1.6 Ast	Hialeah Garden	SR
5	175	Kevin Dorsey	Waldorf, MD	G	72	kevin-dorsey-1		Clinton Christian HS	SO
	223	Kimani Jackson	Arlington, TX	F	80	kimani-jackson-1	4.2 Pts, 3.0 Reb, 0.4 Ast		JR
13	210	Lorenzo Jenkins	Naples, FL	G	79	lorenzo-jenkins-1			SO
33	225	Braden Koelliker	Kaysville, UT	F	80	braden-koelliker-1	4.1 Pts, 4.0 Reb, 0.7 Ast		SO
4	160	Kevin Little	Wyandanch, NY	G	72	kevin-little-1		Our Savior New American	JR
11	180	Prentiss Nixon	Bolingbrook, IL	G	73	prentiss-nixon-1	12.5 Pts, 2.4 Reb, 1.8 Ast	Bolingbrook HS	SO
2	210	Emmanuel Omogbo	Hyattsville, MD	F	80	emmanuel-omogbo-1	12.8 Pts, 10.6 Reb, 2.2 Ast		SR
22	155	Jeremiah Paige	Denver, CO	G	75	jeremiah-paige-1	8.9 Pts, 2.2 Reb, 2.8 Ast		SO
12	167	Alex Tarkanian	Las Vegas, NV	G	71	alex-tarkanian-1			FR
