number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	195	Ojai Black	Killeen, TX	G	73	ojai-black-1	6.6 Pts, 2.2 Reb, 3.7 Ast	Ellison	SR
10	165	Tyler Blount	Virginia Beach, VA	G	71	tyler-blount-1	3.6 Pts, 0.9 Reb, 0.7 Ast		JR
	195	Bobby Conley	Massillon, OH	G	73	bobby-conley-1	9.4 Pts, 3.6 Reb, 2.1 Ast	Massillon Washingon High School	SR
23	165	Marlin Davis	Houston, TX	G	74	marlin-davis-1	2.7 Pts, 1.1 Reb, 1.7 Ast		FR
12	185	Deris Duncan	Fishers, IN	G	76	deris-duncan-1	1.5 Pts, 1.4 Reb, 0.1 Ast		JR
1	210	Kavin Gilder-Tilbury	Houston, TX	F	79	kavin-gilder-tilbury-1	16.4 Pts, 5.5 Reb, 1.7 Ast	Cypress Falls HS	SR
2	180	Nathan Josephs	San Antonio, TX	G	70	nathan-josephs-1	2.5 Pts, 0.3 Reb, 0.0 Ast	Tom C Clark (TX)	SO
4	180	Courtney Julien	Gonzales, LA	G	76	courtney-julien-1	0.9 Pts, 0.9 Reb, 0.4 Ast		SO
33	220	Immanuel King	Rocky Mount, NC	F	80	immanuel-king-1	4.7 Pts, 4.0 Reb, 0.5 Ast		JR
3	215	Maljhum McCrea	Miami, FL	F	79	maljhum-mccrea-1	5.6 Pts, 3.6 Reb, 0.5 Ast	Norland High School (FL)	SR
22	200	Nijal Pearson	Beaumont, TX	G	77	nijal-pearson-1	12.7 Pts, 5.7 Reb, 2.2 Ast		FR
55	210	Nedeljko Prijovic	Belgrade, Serbia	F	80	nedeljko-prijovic-1	3.1 Pts, 3.3 Reb, 0.9 Ast		FR
13	225	Maxwell Starwood	Baton Rouge, LA	F	80	maxwell-starwood-1	2.6 Pts, 1.3 Reb, 0.2 Ast		FR
45	230	Eric Terry	Houston, TX	F	80	eric-terry-1			SO
