number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	210	Jackson Bart	Bartlesville, OK	F	77	jackson-bart-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
33	240	Nysier Brooks	Philadelphia, PA	C	83	nysier-brooks-1	3.1 Pts, 1.4 Reb, 0.1 Ast		FR
15	160	Cane Broome	East Hartford, CT	G	73	cane-broome-1		East Hartford (St. Thomas More)	JR
10	200	Troy Caupain	Midlothian, VA	G	75	troy-caupain-1	10.0 Pts, 5.9 Reb, 4.5 Ast	Cosby HS	SR
11	230	Gary Clark	Clayton, NC	F	79	gary-clark-2	9.7 Pts, 6.8 Reb, 2.3 Ast	Clayton HS	JR
34	218	Jarron Cumberland	Wilmington, OH	G	77	jarron-cumberland-1	6.5 Pts, 2.4 Reb, 1.3 Ast		FR
1	210	Jacob Evans	Baton Rouge, LA	G	78	jacob-evans-1	15.3 Pts, 4.0 Reb, 2.3 Ast	St. Michael the Archangel HS	SO
3	175	Justin Jenifer	Baltimore, MD	G	70	justin-jenifer-1	4.8 Pts, 1.2 Reb, 2.6 Ast	Milford Mill Academy (MD)	SO
25	185	Kevin Johnson	Cincinnati, OH	G	79	kevin-johnson-6	8.3 Pts, 2.5 Reb, 1.2 Ast	Summit Country Day HS	SR
	190	John Koz		G	73	john-koz-1	0.0 Pts, 0.2 Reb, 0.2 Ast		FR
	230	Quadri Moore	Linden, NJ	F	80	quadri-moore-1	3.1 Pts, 1.5 Reb, 0.0 Ast	Linden HS	JR
13	220	Tre Scott	Darien, GA	F	79	tre-scott-1	5.1 Pts, 4.3 Reb, 1.1 Ast		FR
45	215	Zack Tobler	Fort Mitchell, KY	F	77	zack-tobler-1	1.7 Pts, 0.9 Reb, 0.0 Ast	Covington Catholic HS	SR
24	230	Kyle Washington	Champlin, MN	F	81	kyle-washington-2	13.8 Pts, 7.3 Reb, 1.2 Ast	Brewster Academy (NH)	JR
