number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	181	Ky're Allison	Portsmouth, OH	G	74	kyre-allison-1	3.3 Pts, 0.7 Reb, 0.9 Ast		FR
32	224	Phil Bledsoe	Wheeling, WV	G	78	phil-bledsoe-1	2.9 Pts, 2.0 Reb, 0.2 Ast		FR
2	180	Stevie Browning	Logan, WV	G	75	stevie-browning-1	16.9 Pts, 4.4 Reb, 3.0 Ast	Logan (WV)	SR
14	193	C.J. Burks	Martinsburg, WV	G	75	cj-burks-1	12.1 Pts, 3.3 Reb, 2.9 Ast	Hedgesville HS	SO
33	191	Jon Elmore	Charleston, WV	G	75	jon-elmore-1	21.0 Pts, 4.1 Reb, 6.5 Ast		JR
24	175	Ot Elmore	Charleston, WV	G	74	ot-elmore-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Fork Union Military Academy	JR
34	188	Noah Frampton	Poca, WV	G	72	noah-frampton-1		Poca HS	FR
4	177	Jacob Kilgore	Huntington, WV	F	75	jacob-kilgore-1	0.5 Pts, 1.0 Reb, 0.0 Ast	Spring Valley HS	SO
35	207	Austin Loop	South Webster, OH	G	76	austin-loop-1	11.4 Pts, 1.8 Reb, 1.0 Ast	South Webster HS	SR
50	260	Milan Mijovic	Belgrade, Serbia	F	81	milan-mijovic-1	3.1 Pts, 1.4 Reb, 0.2 Ast	Secondary Vocational	JR
21	188	Aleksa Nikolic	Pancevo, Serbia	G	77	aleksa-nikolic-1	3.4 Pts, 3.6 Reb, 1.3 Ast	Electro-Tech	SO
	200	Ajdin Penava	Sarajevo, Bosnia and Herzegovina	F	81	ajdin-penava-1	6.8 Pts, 3.5 Reb, 0.6 Ast	Fifth HS	SO
25	225	Ryan Taylor	Indianapolis, IN	F	77	ryan-taylor-1	15.6 Pts, 8.4 Reb, 2.5 Ast	Hargrave Military Academy (VA)	SR
	205	Christian Thieneman	Louisville, KY	F	77	christian-thieneman-1	2.3 Pts, 2.7 Reb, 0.3 Ast	Trinity HS	FR
1	215	Terrence Thompson	Durham, NC	F	79	terrence-thompson-1	12.0 Pts, 7.8 Reb, 0.8 Ast	Riverside High School	JR
23	188	Rondale Watson	Lewisburg, WV	G	76	rondale-watson-1		Greenbriar East HS	JR
3	206	Jannson Williams	Newnan, GA	F	80	jannson-williams-1			FR
