number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
15	170	Brandon Boyd	Los Angeles, CA	G	71	brandon-boyd-1	11.9 Pts, 2.7 Reb, 1.7 Ast	Middlebrooks Prep	SO
25	200	Gary Chivichyan	Los Angeles, CA	G	76	gary-chivichyan-1	7.6 Pts, 1.3 Reb, 0.3 Ast	Middlebrooks Prep	SO
	180	Hayes Garrity	Beaverton, OR	G	73	hayes-garrity-1	4.6 Pts, 1.9 Reb, 0.9 Ast	Westview	JR
35	220	Kyle Ingram	Orange, CA	F	80	kyle-ingram-2			SR
5	195	Robert Jones III	Mansfield, OH	F	80	robert-jonesiii-1	5.5 Pts, 2.8 Reb, 1.1 Ast		JR
24	215	Stephen Lennox	Lovington, NM	F	80	stephen-lennox-1	3.2 Pts, 2.3 Reb, 0.8 Ast	Lovington HS	SO
33	195	Keshawn Liggins	Middleton, ID	G	77	keshawn-liggins-1	2.5 Pts, 2.0 Reb, 0.5 Ast		JR
1	190	Geno Luzcando	Santiago, Chile	G	75	geno-luzcando-1	9.9 Pts, 5.1 Reb, 0.9 Ast	Wasatch Academy HS	JR
32	182	Balint Mocsan	Budapest, Hungary	G	75	balint-mocsan-1	3.5 Pts, 0.8 Reb, 0.3 Ast		FR
11	195	Erik Nakken	Cedar City, UT	G	75	erik-nakken-1	2.8 Pts, 1.2 Reb, 0.3 Ast	Cedar HS	JR
10	185	Lyle Sutton	Rexburg, ID	G	74	lyle-sutton-1			FR
3	175	Ethan Telfair	Brooklyn, NY	G	72	ethan-telfair-1	16.5 Pts, 3.9 Reb, 4.9 Ast		SR
13	230	Novak Topalovic	Nis, Serbia	C	84	novak-topalovic-1	8.9 Pts, 6.1 Reb, 1.1 Ast	Santa Margarita Catholic HS	SO
23	175	Houston Wahlen	Aberdeen, ID	G	74	houston-wahlen-1			FR
22	195	Clark Wilkinson	Pocatello, ID	F	79	clark-wilkinson-1	1.1 Pts, 0.6 Reb, 0.1 Ast		FR
