number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
13	170	Johnathan Bell	Los Angeles, CA	G	74	johnathan-bell-1	11.9 Pts, 5.6 Reb, 1.6 Ast		SR
14	180	Ja'Dante' Frye	Thibodaux, LA	F	76	jadante-frye-1	15.5 Pts, 6.3 Reb, 1.5 Ast	E.D. White Catholic	SR
15	180	DeAndre Harris	Milwaukee, WI	G	75	deandre-harris-1	17.5 Pts, 2.7 Reb, 2.1 Ast	Tyler JC	SR
44	190	Luka Kamber	Berlin, Germany	F	79	luka-kamber-1	0.3 Pts, 1.6 Reb, 0.1 Ast	Alba	SR
5	190	Tre O'Neal	Denver, CO	G	73	tre-oneal-1	3.3 Pts, 1.2 Reb, 1.6 Ast	George Washington HS	SR
23	195	Roddy Peters	Washington, DC	G	76	roddy-peters-1		Suitland	JR
2	170	Jahvaughn Powell	Tallahassee, FL	G	73	jahvaughn-powell-1	9.3 Pts, 2.9 Reb, 3.7 Ast		JR
40	195	Stevie Repichowski	Lansing, MI	G	77	stevie-repichowski-1	6.3 Pts, 2.6 Reb, 0.6 Ast	Kingdom Prep Academy (IA)	JR
3	175	Lafayette Rutledge	Gautier, MS	G	73	lafayette-rutledge-1	10.3 Pts, 0.8 Reb, 0.1 Ast		JR
1	215	Tevon Saddler	Aberdeen, MD	G	78	tevon-saddler-1		St. Frances HS	JR
	195	Liam Thomas	New Orleans, LA	C	82	liam-thomas-1	6.6 Pts, 5.3 Reb, 2.2 Ast	Central Private HS	SR
11	205	Adam Ward	Houston, TX	F	78	adam-ward-2	1.2 Pts, 1.3 Reb, 0.5 Ast		SR
20	185	Brett Weaver	Canyon, TX	G	70	brett-weaver-1	0.8 Pts, 0.0 Reb, 0.0 Ast		SO
10	165	Zach Young	Wellington, New Zealand	G	72	zach-young-1	1.9 Pts, 0.3 Reb, 0.7 Ast	Impact Academy	JR
