number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	175	Kofi Andoh	Largo, MD	G	74	kofi-andoh-1	4.1 Pts, 2.8 Reb, 0.8 Ast	Flowers HS	SR
5	225	Marcel Boyd	Accokeek, MD	G	83	marcel-boyd-1	5.2 Pts, 5.5 Reb, 0.7 Ast	Gwynn Park HS	SR
15	180	Damon Collins	Grand Prairie, TX	G	77	damon-collins-1	8.8 Pts, 5.1 Reb, 2.2 Ast	Prime Prep	SR
11	165	James Daniel	Hampton, VA	G	70	james-daniel-1	17.0 Pts, 2.5 Reb, 4.0 Ast	Phoebus HS	SR
22	200	Ibrahim Dosunmu	Chicago, IL	F	79	ibrahim-dosunmu-1			FR
21	170	Nate Garvey	Montvale, NJ	G	76	nate-garvey-1			FR
23	200	Jalen Jones	Kinston, NC	F	75	jalen-jones-3	0.8 Pts, 1.5 Reb, 0.2 Ast		SO
25	220	Cameron Lewis	Buffalo, NY	F	80	cameron-lewis-2	1.9 Pts, 1.4 Reb, 0.0 Ast		SO
4	150	Ausar Madison	Los Angeles, CA	G	70	ausar-madison-1	0.8 Pts, 1.2 Reb, 0.9 Ast	Whitney Young HS	SR
12	200	Solomon Mangham	Stone Mountain, GA	F	78	solomon-mangham-1	10.3 Pts, 6.3 Reb, 0.4 Ast	Woodward Academy	SR
33	185	James Miller	Clinton, NC	G	76	james-miller-2	16.2 Pts, 2.8 Reb, 1.8 Ast	Mt. Zion Academy	JR
	185	Dalique Mingo	Long Island, NY	G	74	dalique-mingo-1	5.4 Pts, 2.5 Reb, 1.1 Ast	Farmingdale HS	JR
34	230	Michael Obindu	Los Angeles, CA	F	80	michael-obindu-1	1.0 Pts, 1.3 Reb, 0.1 Ast		SO
44	185	Henry Odunze	Erwin, NC	F	80	henry-odunze-1			FR
3	225	Prince Okoroh	Greenbelt, MD	G	77	prince-okoroh-1		Eleanor Roosevelt	SR
24	180	Chuck Smith	Denver, CO	G	69	chuck-smith-1	0.0 Pts, 0.5 Reb, 1.0 Ast		SR
32	200	Tyler Stone	Toronto, CA	F	79	tyler-stone-2	2.1 Pts, 2.8 Reb, 0.5 Ast	Eastern Commerce HS	SR
1	175	Kai Tease	Antelope, CA	G	72	kai-tease-1			FR
13	170	Charles Williams	Richmond, VA	G	76	charles-williams-5	13.4 Pts, 2.6 Reb, 0.6 Ast		FR
