number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
3	205	Jair Bolden	Brooklyn, NY	G	76	jair-bolden-1	1.9 Pts, 1.0 Reb, 1.4 Ast		FR
34	235	Tyler Cavanaugh	Syracuse, NY	F	81	tyler-cavanaugh-1	16.5 Pts, 7.7 Reb, 2.6 Ast	Jamesville-Dewitt	SR
33	215	Collin Goss	Manassas, VA	F	82	collin-goss-1	2.1 Pts, 1.4 Reb, 0.1 Ast	St. Stephens & St. Agnes HS	SO
30	180	Matt Hart	Orchard Park, NY	G	74	matt-hart-1	5.1 Pts, 1.8 Reb, 1.4 Ast	Canisius HS (NY)	SR
40	245	Kevin Marfo	Bergenfield, NJ	F	81	kevin-marfo-1	3.3 Pts, 3.3 Reb, 0.0 Ast		FR
5	205	Adam Mitola	Florham Park, NJ	G	74	adam-mitola-1	1.0 Pts, 0.7 Reb, 0.0 Ast		FR
14	160	Jordan Roland	Syracuse, NY	G	73	jordan-roland-1	8.3 Pts, 2.3 Reb, 1.9 Ast	Westhill HS	SO
23	185	Jaren Sina	Lake Hopatcong, NJ	G	74	jaren-sina-1	10.6 Pts, 3.1 Reb, 3.0 Ast	Gill St. Bernard's	JR
15	240	Collin Smith	Jacksonville, FL	C	82	collin-smith-1	7.7 Pts, 6.2 Reb, 0.5 Ast		FR
10	220	Patrick Steeves	Quebec, Canada	G	79	patrick-steeves-1	3.5 Pts, 2.3 Reb, 0.5 Ast	The Hotchkiss School (Conn.)	SR
	245	Arnaldo Toro		F	80	arnaldo-toro-1	5.9 Pts, 6.5 Reb, 0.9 Ast		FR
12	193	Yuta Watanabe	Kagawa, Japan	G	80	yuta-watanabe-1	12.6 Pts, 4.9 Reb, 2.1 Ast	St. Thomas More (CT)	JR
4	215	Justin Williams	Severn, MD	G	76	justin-williams-4	0.5 Pts, 1.5 Reb, 0.0 Ast		FR
