number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	200	Keljin Blevins	Hot Springs, AR	F	78	keljin-blevins-1		Bishop O'Connell HS	JR
24	195	Quinton Everett	Lakeland, FL	G	75	quinton-everett-1	10.2 Pts, 3.9 Reb, 1.3 Ast	Lakeland (FL)	SR
5	150	Harald Frey	Oslo, Norway	G	73	harald-frey-1	11.6 Pts, 2.9 Reb, 3.8 Ast		FR
22	200	Konner Frey	Bountiful, UT	F	78	konner-frey-1		Viewmont	SR
13	205	Sarp Gobeloglu	Ankara, Turkey	F	82	sarp-gobeloglu-1	3.9 Pts, 2.7 Reb, 0.3 Ast	FMV Igile (Turkey)	SR
	195	Zach Green	Gilbert, AZ	G	76	zach-green-2	11.1 Pts, 5.1 Reb, 1.3 Ast	Mesquite HS	JR
3	175	Tyler Hall	Rock Island, IL	G	76	tyler-hall-2	24.2 Pts, 5.5 Reb, 2.6 Ast	Rock Island HS	SO
31	215	Devin Kirby	Chandler, AZ	C	82	devin-kirby-1	1.5 Pts, 1.2 Reb, 0.1 Ast		FR
10	185	Devonte Klines	Los Angeles, CA	G	74	devonte-klines-1	4.7 Pts, 2.4 Reb, 1.2 Ast		SO
23	190	Dallas Lussier	Livingston, MT	G	73	dallas-lussier-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
	180	Joe Mvuezolo Jr.		F	78	joe-mvuezolojr-1	6.4 Pts, 2.6 Reb, 1.1 Ast		JR
4	200	Sam Neumann	St. Paul, MN	F	79	sam-neumann-1	5.8 Pts, 5.5 Reb, 1.3 Ast	Cretin-Durham Hall HS	SO
30	170	Cooper Olson	Westby, MT	G	73	cooper-olson-1	0.5 Pts, 0.2 Reb, 0.0 Ast	Westby HS	FR
21	200	Benson Osayande	Elk Grove, CA	F	81	benson-osayande-1	4.2 Pts, 2.6 Reb, 0.1 Ast		JR
15	180	Mandrell Worthy	Federal Way, WA	G	74	mandrell-worthy-1	1.5 Pts, 1.8 Reb, 0.7 Ast	Eastside Catholic HS	FR
