number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	165	Latin Davis	Ypsilanti, MI	G	71	latin-davis-1	4.2 Pts, 2.2 Reb, 1.3 Ast		SO
12	175	Noah Dean		G	76	noah-dean-1			FR
	185	Matt Donlan	Melbourne, Australia	F	78	matt-donlan-1	10.4 Pts, 4.5 Reb, 1.9 Ast	Capital Christian	SR
	180	Jeremiah Ferguson		G	74	jeremiah-ferguson-1	0.5 Pts, 0.8 Reb, 0.5 Ast		FR
15	185	Brett Frantz	Lawrence, KS	G	75	brett-frantz-1	6.5 Pts, 2.5 Reb, 0.9 Ast	Free State	SR
	185	Braun Hartfield		G	76	braun-hartfield-1	5.2 Pts, 3.9 Reb, 0.7 Ast		FR
2	175	Devin Haygood	Ypsilanti, MI	F	79	devin-haygood-1	7.4 Pts, 3.9 Reb, 0.8 Ast		SO
32	250	Jorden Kaufman	Andover, KS	C	84	jorden-kaufman-1	7.5 Pts, 6.2 Reb, 1.0 Ast	Andover Central	SR
24	180	Cameron Morse	Flint, MI	G	74	cameron-morse-1	21.9 Pts, 3.1 Reb, 3.4 Ast	Carman-Ainsworth	JR
	200	Stefan Rosic		F	79	stefan-rosic-1	1.9 Pts, 0.6 Reb, 0.2 Ast		JR
23	160	Francisco Santiago	Cleveland, OH	G	73	francisco-santiago-1	13.2 Pts, 5.5 Reb, 4.8 Ast		JR
10	190	Ryan Strollo	Youngstown, OH	G	74	ryan-strollo-1	0.4 Pts, 0.0 Reb, 0.4 Ast	Ursuline	JR
14	170	Tyler Warford	Pittsburgh, PA	G	73	tyler-warford-1	0.8 Pts, 0.8 Reb, 0.3 Ast	Muhlenburg County (KY)	SR
22	190	Rahim Williams	Ontario, Canada	F	78	rahim-williams-1	4.8 Pts, 2.3 Reb, 1.0 Ast		JR
