number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
51	187	Nicholas Baer	Bettendorf, IA	F	79	nicholas-baer-1	7.1 Pts, 6.2 Reb, 1.9 Ast	Bettendorf HS	SO
3	182	Jordan Bohannon	Marion, IA	G	73	jordan-bohannon-1	8.9 Pts, 2.5 Reb, 4.6 Ast		FR
5	253	Tyler Cook	St. Louis, MO	F	81	tyler-cook-1	13.2 Pts, 5.4 Reb, 1.0 Ast		FR
1	183	Maishe Dailey	Beachwood, OH	G	78	maishe-dailey-1	2.9 Pts, 2.3 Reb, 0.4 Ast		FR
24	188	Brady Ellingson	Sussex, WI	G	76	brady-ellingson-1	5.6 Pts, 0.9 Reb, 0.6 Ast	Hamilton HS	SO
14	200	Peter Jok	West Des Moines, IA	G	78	peter-jok-1	22.9 Pts, 6.1 Reb, 2.2 Ast	Valley HS	SR
23	220	Dale Jones	Waterloo, IA	F	80	dale-jones-1	0.0 Pts, 1.0 Reb, 1.0 Ast	Waterloo West (IA)	SR
15	247	Ryan Kriener	Spirit Lake, IA	F	81	ryan-kriener-1	2.7 Pts, 2.5 Reb, 0.3 Ast		FR
4	175	Isaiah Moss	Chicago, IL	G	77	isaiah-moss-1	7.6 Pts, 1.9 Reb, 0.9 Ast	Simeon HS	FR
35	249	Cordell Pemsl	Dubuque, IA	F	80	cordell-pemsl-1	9.8 Pts, 5.4 Reb, 1.1 Ast		FR
11	175	Charlie Rose	Elmhurst, IL	F	76	charlie-rose-1	0.3 Pts, 0.2 Reb, 0.2 Ast	York Community	JR
20	192	Riley Till	Dubuque, IA	F	78	riley-till-1			FR
25	195	Dom Uhl	Frankfurt, Germany	F	80	dom-uhl-1	4.4 Pts, 3.9 Reb, 1.1 Ast	Point Pleasant Beach (NJ)	JR
	215	Ahmad Wagner	Yellow Springs, OH	F	79	ahmad-wagner-1	4.5 Pts, 3.5 Reb, 1.5 Ast	Wayne HS	SO
10	200	Christian Williams	Decatur, IL	G	78	christian-williams-1	2.3 Pts, 1.9 Reb, 2.2 Ast	St. Teresa HS	SO
