number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	175	Thomas Booker	Bowling Green, KY	G	75	thomas-booker-1	1.3 Pts, 1.5 Reb, 0.5 Ast		FR
44	250	Michael Buchanan	Las Vegas, NV	C	83	michael-buchanan-1	15.3 Pts, 10.6 Reb, 1.3 Ast	Palo Verde HS	SR
1	190	Mike Cunningham	Washington, DC	G	73	mike-cunningham-2	12.8 Pts, 2.7 Reb, 3.4 Ast	DuVal HS	SO
10	185	Josh Cuthbertson	New Bern, NC	F	77	josh-cuthbertson-1	9.9 Pts, 3.6 Reb, 4.1 Ast	West Craven HS	SR
21	175	Blake Edwards	Chapin, SC	G	72	blake-edwards-1	2.3 Pts, 0.3 Reb, 0.0 Ast	Chapin HS	SO
5	175	Tim Hart	Plano, TX	G	75	tim-hart-1	1.0 Pts, 0.5 Reb, 0.5 Ast		FR
11	180	Deion Holmes	Chesnee, SC	G	75	deion-holmes-1	9.3 Pts, 2.4 Reb, 1.1 Ast	Chesnee HS	SO
25	205	Nick Kornieck	Henderson, NV	F	79	nick-kornieck-1			FR
24	188	Malik Moore	Asheville, NC	F	78	malik-moore-2	10.8 Pts, 5.4 Reb, 1.3 Ast	Clyde A. Erwin HS	SO
33	230	Jacob Schulte	Newport, KY	F	79	jacob-schulte-1		Newport Central Catholic HS	JR
13	200	Carson Smith	Fort Mill, SC	F	78	carson-smith-1	1.8 Pts, 1.8 Reb, 0.8 Ast		JR
3	165	Jure Span	Ljubljana, Slovenia	G	76	jure-span-1	3.2 Pts, 2.3 Reb, 2.4 Ast		SO
4	195	Ramel Thompkins	Vidalia, GA	F	78	ramel-thompkins-1	10.0 Pts, 5.2 Reb, 1.8 Ast	Vidalia HS	JR
15	202	Philip Whittington	Columbus, GA	F	80	philip-whittington-1	7.7 Pts, 5.9 Reb, 0.6 Ast	Northside HS	SO
