number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
10	220	Darrell Bowie	Milwaukee, WI	F	79	darrell-bowie-1	7.9 Pts, 5.9 Reb, 1.0 Ast	La Jolla Prep HS	SR
30	240	Deonte Burton	Milwaukee, WI	G	76	deonte-burton-2	13.0 Pts, 7.1 Reb, 1.3 Ast	Vincent	SR
0	215	Simeon Carter	Charlotte, NC	F	80	simeon-carter-1	2.0 Pts, 1.0 Reb, 0.0 Ast	West Charlotte HS	SO
23	180	Wes Greder	Ames, IA	G	76	wes-greder-1	0.0 Pts, 0.6 Reb, 0.0 Ast	Gilbert HS	FR
5	215	Merrill Holden	Chicago, IL	F	80	merrill-holden-1	3.5 Pts, 2.2 Reb, 0.0 Ast	Pratt CC	SR
4	175	Donovan Jackson	Milwaukee, WI	G	74	donovan-jackson-1	4.7 Pts, 0.9 Reb, 1.7 Ast		JR
3	230	Ray Kasongo	Ontario, Canada	F	81	ray-kasongo-1			JR
13	208	Jakolby Long	Mustang, OK	G	77	jakolby-long-1	2.2 Pts, 1.8 Reb, 0.2 Ast		FR
15	210	Nazareth Mitrou-Long	Alberta, Canada	G	76	nazareth-mitrou-long-1	15.4 Pts, 4.9 Reb, 2.9 Ast	St. Martin HS	SR
11	170	Monte Morris	Flint, MI	G	74	monte-morris-1	14.9 Pts, 5.1 Reb, 5.7 Ast	Beecher HS	SR
24	245	Stuart Nezlek	River Forest, IL	C	82	stuart-nezlek-1	1.5 Pts, 0.8 Reb, 0.3 Ast	Fenwick HS	SR
21	195	Matt Thomas	Onalaska, WI	G	76	matt-thomas-2	10.9 Pts, 4.8 Reb, 1.6 Ast	Onalaska HS	SR
1	201	Nick Weiler-Babb	Arlington, TX	G	77	nick-weiler-babb-1	5.6 Pts, 4.4 Reb, 1.9 Ast		SO
33	240	Solomon Young	Sacramento, CA	F	80	solomon-young-1	5.1 Pts, 3.4 Reb, 0.0 Ast		FR
