number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
13	235	Ngor Barnaba	Minneapolis, MN	F	80	ngor-barnaba-1	3.9 Pts, 3.0 Reb, 0.9 Ast		JR
24	200	Diogo Brito	Lisbon, Portugal	G	77	diogo-brito-1	3.0 Pts, 1.6 Reb, 0.4 Ast		FR
11	190	Alexis Dargenton	Fort-de-france, Martinique	F	79	alexis-dargenton-1	4.6 Pts, 5.3 Reb, 1.3 Ast		SO
32	220	Trevin Dorius	Heber City, UT	F	83	trevin-dorius-1			FR
25	190	Connor Garner	Raft River, ID	G	74	connor-garner-2	2.3 Pts, 2.0 Reb, 0.8 Ast		SR
23	210	Daron Henson	Pasadena, CA	F	79	daron-henson-1			FR
15	240	Norbert Janicek	Bratislava, Slovakia	F	83	norbert-janicek-1	7.5 Pts, 4.3 Reb, 0.9 Ast		SO
1	195	Koby McEwen	Ontario, Canada	G	76	koby-mcewen-1	14.6 Pts, 4.9 Reb, 3.3 Ast		FR
3	195	Sam Merrill	Bountiful, UT	G	76	sam-merrill-1	7.4 Pts, 2.3 Reb, 2.3 Ast		FR
14	215	Jalen Moore	North Logan, UT	F	80	jalen-moore-1	16.6 Pts, 4.9 Reb, 2.9 Ast	Sky View	SR
5	190	Julion Pearre	Mckinney, TX	G	75	julion-pearre-1	4.2 Pts, 2.3 Reb, 0.9 Ast	McKinney North	JR
30	180	Abel Porter	Farmington, UT	G	75	abel-porter-1	1.5 Pts, 0.3 Reb, 0.8 Ast		FR
	171	Shane Rector	Bronx, NY	G	73	shane-rector-1	11.0 Pts, 2.7 Reb, 2.9 Ast	South Kent (CT)	SR
2	235	Klay Stall	Chandler, AZ	F	81	klay-stall-1			FR
10	210	Quinn Taylor	Houston, TX	F	79	quinn-taylor-1	4.3 Pts, 3.8 Reb, 0.8 Ast	Langham Creek HS	SO
