number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	220	Darius Austin	Centreville, IL	F	78	darius-austin-1		Cahokia HS	JR
13	170	Jordan Berry	Desoto, TX	G	73	jordan-berry-1			FR
22	235	Treshawn Bolden	Jackson, MS	F	80	treshawn-bolden-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Callaway HS	SR
24	175	Jeremiah Bozeman	Alva, OK	G	74	jeremiah-bozeman-1	0.0 Pts, 1.0 Reb, 0.0 Ast		FR
	195	Javares Brent	Jackson, MS	G	75	javeres-brent-1	4.2 Pts, 2.3 Reb, 0.8 Ast	Provine HS	
21	230	Demetrice Clopton	Columbus, MS	C	81	demetrice-clopton-1	1.0 Pts, 0.5 Reb, 0.0 Ast		FR
5	172	Paris Collins	San Antonio, TX	G	76	paris-collins-1	13.3 Pts, 5.8 Reb, 2.8 Ast	Earl Warren HS	JR
2	188	Edric Dennis	Dallas, TX	G	75	edric-dennis-1	17.0 Pts, 4.3 Reb, 2.4 Ast		SO
11	155	Anfernee Felton	Jackson, MS	G	69	anfernee-felton-1	0.5 Pts, 0.1 Reb, 0.3 Ast		JR
20	180	Jordan Ford	Atlanta, GA	G	79	jordan-ford-2			FR
	185	Chace Franklin	Dallas, TX	G	77	chace-franklin-1	9.0 Pts, 4.0 Reb, 1.8 Ast		SR
25	185	Jesse Love	Jackson, MS	G	73	jesse-love-1	0.8 Pts, 0.1 Reb, 0.3 Ast	Murrah HS	FR
35	215	Janarius Middleton	Greenwood, MS	F	80	janarius-middleton-1	5.5 Pts, 7.4 Reb, 1.4 Ast	Amanda Elzy HS	SR
33	160	Montreal Nabors	Aberdeen, MS	G	74	montreal-nabors-1	0.3 Pts, 0.6 Reb, 0.0 Ast		SO
12	190	Maurice Rivers	Atlanta, GA	F	78	maurice-rivers-1	5.1 Pts, 4.0 Reb, 0.5 Ast	Columbia	JR
31	180	Dontaveon Robinson	Jackson, MS	G	76	dontaveon-robinson-1	2.7 Pts, 2.5 Reb, 0.3 Ast	Provine HS	SR
4	225	Derek Roscoe	Chicago, IL	F	81	derek-roscoe-1	3.6 Pts, 2.9 Reb, 0.6 Ast		JR
3	160	Yettra Specks	Monroe, LA	G	70	yettra-specks-1	13.3 Pts, 3.5 Reb, 2.7 Ast	Ouachita Parish	SR
1	190	Charles Taylor	Washington, DC	G	76	charles-taylor-1	4.0 Pts, 0.5 Reb, 0.5 Ast	Springbrook/Mount Zion	JR
10	205	Sherron Wilson	Las Vegas, NV	F	78	sherron-wilson-1	1.2 Pts, 2.0 Reb, 0.5 Ast	Clark	JR
