number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	200	Obediah Church	Springfield, IL	F	80	obediah-church-1	7.5 Pts, 5.0 Reb, 1.2 Ast	Springfield HS	SO
11	170	Jarred Dixon	Kansas City, MO	G	75	jarred-dixon-1	8.2 Pts, 2.4 Reb, 1.6 Ast	Lee's Summit West HS	SO
35	220	Tyrie Hill-Thomas	Saint Peters, MO	F	78	tyrie-hill-thomas-1	1.3 Pts, 0.3 Reb, 0.0 Ast		
24	201	Alize Johnson	Williamsport, PA	F	81	alize-johnson-1	13.6 Pts, 9.8 Reb, 1.8 Ast		JR
33	185	Chris Kendrix	Willard, MO	F	77	chris-kendrix-1	4.9 Pts, 2.5 Reb, 0.5 Ast	Willard HS	JR
20	185	Ryan Kreklow	Columbia, MO	G	75	ryan-kreklow-1	8.5 Pts, 2.1 Reb, 0.9 Ast	Rock Bridge HS	SO
	240	Jordan Martin	St. Louis, MO	F	80	jordan-martin-2	2.3 Pts, 2.2 Reb, 0.1 Ast		SR
50	246	Tyler McCullough	Fayetteville, AR	C	83	tyler-mccullough-1	0.9 Pts, 1.9 Reb, 0.1 Ast	Fayetteville HS	SR
4	175	Dequon Miller	Charleston, WV	G	70	dequon-miller-1	11.1 Pts, 3.5 Reb, 4.3 Ast		SR
21	195	Ross Owens	Woodlawn, IL	G	76	ross-owens-1	1.3 Pts, 0.5 Reb, 0.3 Ast		FR
10	174	Jarrid Rhodes	Palmetto, FL	F	78	jarrid-rhodes-1	6.2 Pts, 3.5 Reb, 0.8 Ast		JR
14	153	Ronnie Rousseau III	Cincinnati, OH	G	70	ronnie-rousseauiii-1	11.6 Pts, 2.1 Reb, 2.9 Ast		JR
15	190	Austin Ruder	Nixa, MO	G	75	austin-ruder-1	5.2 Pts, 0.8 Reb, 0.3 Ast	Nixa HS	JR
1	220	Robin Thompson	St. Louis, MO	F	78	robin-thompson-1	0.9 Pts, 1.1 Reb, 0.3 Ast	MICDS	SO
13	180	Greg Williams	Houston, TX	G	78	greg-williams-5			FR
