number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
45	215	Nicola Akele	Treviso, Italy	F	79	nicola-akele-1	3.5 Pts, 2.6 Reb, 0.8 Ast	IMG Academy	SO
34	285	Andre Berry	West Hempstead, NY	F	80	andre-berry-1	2.4 Pts, 1.3 Reb, 0.1 Ast		JR
	175	Eric Dadika		G	72	eric-dadika-1	0.8 Pts, 0.0 Reb, 0.0 Ast		
11	170	Jeff Dowtin	Upper Marlboro, MD	G	75	jeff-dowtin-1	3.8 Pts, 0.6 Reb, 0.4 Ast		FR
1	170	Jarvis Garrett	Milwaukee, WI	G	72	jarvis-garrett-1	7.9 Pts, 2.3 Reb, 4.0 Ast	Notre Dame Prep	JR
23	209	Kuran Iverson	Hartford, CT	F	82	kuran-iverson-1	9.1 Pts, 6.5 Reb, 1.9 Ast	Fishburne Military School (VA)	SR
10	225	Cyril Langevine	East Orange, NJ	F	80	cyril-langevine-1	3.1 Pts, 5.3 Reb, 0.3 Ast		FR
21	255	Mike Layssard	Lena, LA	F	80	mike-layssard-1	0.5 Pts, 2.0 Reb, 0.3 Ast		FR
	150	Will Leviton		G	68	will-leviton-1	0.5 Pts, 0.3 Reb, 0.0 Ast		
12	230	Hassan Martin	Staten Island, NY	F	79	hassan-martin-1	14.6 Pts, 7.3 Reb, 0.6 Ast	Curtis HS	SR
	190	E.C. Matthews	Detroit, MI	G	77	ec-matthews-1	15.1 Pts, 4.2 Reb, 2.0 Ast	Romulus HS	JR
13	193	Stanford Robinson	Landover, MD	G	76	stanford-robinson-1	6.1 Pts, 2.9 Reb, 2.1 Ast	Findlay Prep (NV)	JR
32	220	Jared Terrell	Weymouth, MA	G	75	jared-terrell-1	14.1 Pts, 2.5 Reb, 2.0 Ast	Brewster Academy	JR
55	230	Michael Tertsea	Makurdi, Nigeria	C	82	michael-tertsea-1			FR
25	200	Christion Thompson	Gonzales, LA	G	76	christion-thompson-1	2.6 Pts, 1.7 Reb, 0.6 Ast		SO
