number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	180	John Azzinaro	San Antonio, TX	G	71	john-azzinaro-1	0.8 Pts, 0.4 Reb, 0.1 Ast	Brennan HS	SR
2	165	Stephen Brown	Manassas, VA	G	71	stephen-brown-2	9.8 Pts, 3.7 Reb, 4.7 Ast	Christ Chapel HS	JR
20	227	Nana Foulland	Reading, PA	C	81	nana-fouland-1	14.4 Pts, 8.3 Reb, 1.3 Ast	Berks Catholic HS	JR
15	185	Nate Jones	Radford, VA	G	76	nate-jones-1	4.7 Pts, 2.5 Reb, 1.1 Ast	Radford HS (VA)	SO
1	185	Kimbal MacKenzie	Ontario, Canada	G	73	kimbal-mackenzie-1	10.5 Pts, 2.1 Reb, 2.1 Ast		SO
	213	D.J. MacLeay	San Antonio, TX	F	79	dj-macleay-1	2.4 Pts, 2.2 Reb, 0.1 Ast	Reagan	SR
13	200	Bruce Moore	Owings Mills, MD	F	80	bruce-moore-1	2.1 Pts, 0.9 Reb, 0.2 Ast		FR
22	185	Matt O'Reilly	Moraga, CA	G	75	matt-oreilly-1	5.3 Pts, 0.7 Reb, 0.3 Ast	Prolific Prep Academy (CA)	SO
44	247	Ben Oberfeld	Eagan, MN	C	81	ben-oberfeld-1		Eastview HS	SR
14	190	Ben Robertson	High Point, NC	G	77	ben-robertson-1	1.6 Pts, 0.5 Reb, 0.0 Ast		FR
4	235	Nate Sestina	Emporium, PA	C	80	nate-sestina-1	5.5 Pts, 3.8 Reb, 0.4 Ast	Cameron County (PA)	SO
23	210	Zach Thomas	Ijamsville, MD	F	72	zach-thomas-1	15.9 Pts, 6.0 Reb, 2.6 Ast	Oakdale HS	JR
11	185	Avi Toomer	Atlanta, GA	G	75	avi-toomer-1	2.1 Pts, 1.3 Reb, 0.5 Ast		FR
