number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
45	290	Brent Calhoun	Indianapolis, IN	C	80	brent-calhoun-1	8.1 Pts, 5.7 Reb, 1.0 Ast	Warren Central HS	SR
11	205	Dylan Carl	Alma, MI	F	83	dylan-carl-1			FR
15	175	Jordan Coblin	Boca Raton, FL	G	73	jordan-coblin-1			FR
	180	Mo Evans	Indianapolis, IN	G	72	mo-evans-1	18.3 Pts, 3.6 Reb, 5.5 Ast	Cathedral HS	SR
32	185	Kason Harrell	Pittsburgh, PA	G	75	kason-harrell-1	10.7 Pts, 3.1 Reb, 1.6 Ast	Hempfield HS	SO
3	210	Jordon King	Seattle, WA	G	76	jordon-king-1	4.0 Pts, 1.8 Reb, 0.5 Ast		JR
55	185	John Konchar	West Chicago, IL	G	76	john-konchar-1	15.1 Pts, 8.4 Reb, 3.2 Ast	West Chicago HS	SO
13	210	Jax Levitch	Louisville, KY	G	79	jax-levitch-1	1.8 Pts, 1.3 Reb, 0.4 Ast		FR
21	155	Trevor Osborn	Fort Wayne, IN	G	71	trevor-osborn-1	1.3 Pts, 0.3 Reb, 0.3 Ast	Homestead HS	SR
12	160	Chris Rollins	Detroit, MI	G	72	chris-rollins-2			FR
5	170	Charles Ruise Jr.	Glen Saint Mary, FL	G	74	charles-ruisejr-1	3.7 Pts, 1.9 Reb, 0.6 Ast	Baker County HS	SO
1	206	Bryson Scott	Fort Wayne, IN	G	73	bryson-scott-1	16.9 Pts, 5.5 Reb, 2.6 Ast	Northrop	JR
2	185	DeAngelo Stewart	Detroit, MI	G	76	deangelo-stewart-1	5.4 Pts, 2.2 Reb, 0.8 Ast	Cass Tech	SR
34	195	Racine Talla	Dakar, Senegal	F	81	racine-talla-1	1.9 Pts, 1.7 Reb, 0.2 Ast	22 Feet Academy	JR
22	241	Xzavier Taylor	Chicago, IL	F	81	xzavier-taylor-1	5.4 Pts, 2.1 Reb, 0.4 Ast	Julian	JR
