number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
24	175	Quavius Copeland	Greenville, SC	G	72	quavius-copeland-1	1.5 Pts, 0.5 Reb, 0.7 Ast	Southside HS (SC)	JR
	187	Tyrik Dixon	Bentonville, AR	G	73	tyrik-dixon-1	3.7 Pts, 2.1 Reb, 2.1 Ast		FR
		Isaiah Eguaebor		C		isaiah-eguaebor-1			
45	210	Aldonis Foote	Peoria, IL	G	78	aldonis-foote-1	1.9 Pts, 1.6 Reb, 0.3 Ast		SR
25	220	Karl Gamble	Columbia, SC	F	81	karl-gamble-1	1.9 Pts, 1.1 Reb, 0.2 Ast		SO
4	205	Xavier Habersham	Dublin, GA	G	78	xavier-habersham-1	4.6 Pts, 1.7 Reb, 1.2 Ast	East Laurens	SR
2	193	Antwain Johnson	Greenwood, FL	G	74	antwain-johnson-1	4.0 Pts, 1.1 Reb, 0.8 Ast		SO
14	181	Chase Miller	Dallas, TX	G	72	chase-miller-1	0.0 Pts, 0.3 Reb, 0.0 Ast		FR
20	220	Giddy Potts	Athens, AL	G	74	giddy-potts-1	16.1 Pts, 5.3 Reb, 2.2 Ast	Athens	JR
11	190	Edward Simpson	Ocean Springs, MS	G	74	edward-simpson-1	5.1 Pts, 2.3 Reb, 2.9 Ast	St. Martin	JR
31	198	Stephen Strachan	Nassau, Bahamas	G	74	stephen-strachan-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
35	201	Davion Thomas	Columbus, GA	F	81	davion-thomas-1			FR
30	222	Reggie Upshaw	Chattanooga, TN	F	79	reggie-upshaw-1	15.6 Pts, 6.6 Reb, 3.1 Ast	Baylor School	SR
1	265	Brandon Walters	Chattanooga, TN	F	82	brandon-walters-2	3.3 Pts, 2.9 Reb, 0.1 Ast		JR
22	218	Jacorey Williams	Birmingham, AL	F	80	jacorey-williams-1	17.4 Pts, 7.1 Reb, 1.9 Ast	Central Park Christian	SR
