number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
1	185	DeAndre Abram	Carrollton, TX	G	79	deandre-abram-1	5.4 Pts, 3.6 Reb, 0.2 Ast	Creekview HS	SO
32	215	Ian Boyd	Apex, NC	G	75	ian-boyd-2	5.6 Pts, 2.9 Reb, 1.0 Ast		FR
15	220	Danny Dixon	Grosse Pointe Park, MI	F	82	danny-dixon-1	1.8 Pts, 1.4 Reb, 0.0 Ast	Grosse Pointe South HS	SO
5	187	Jaire Grayer	Flint, MI	G	76	jaire-grayer-1	10.3 Pts, 4.5 Reb, 0.4 Ast		SO
31	225	Jalen Jenkins	Brooklyn, NY	F	79	jalen-jenkins-1	11.1 Pts, 5.8 Reb, 2.0 Ast	Cardinal Hayes HS	SR
3	182	Justin Kier	Penn Laird, VA	G	76	justin-kier-1	6.4 Pts, 5.2 Reb, 1.0 Ast		FR
4	160	Otis Livingston II	Linden, NJ	G	71	otis-livingstonii-1	14.6 Pts, 2.4 Reb, 3.4 Ast	Linden HS	SO
22	200	Marquise Moore	Queens, NY	G	74	marquise-moore-1	18.0 Pts, 10.6 Reb, 3.6 Ast	St. Thomas More	SR
2	195	Kameron Murrell	Long Beach, CA	G	74	kameron-murrell-1	2.8 Pts, 1.0 Reb, 0.4 Ast		SO
10	170	Karmari Newman	Detroit, MI	G	76	karmari-newman-1	4.3 Pts, 1.3 Reb, 0.2 Ast		FR
14	236	Daniel Relvao	Coimbra, Portugal	F	81	daniel-relvao-1	0.6 Pts, 1.8 Reb, 0.1 Ast	Mountain Mission HS	FR
12	158	Myles Tate	Ashburn, VA	G	67	myles-tate-1	0.3 Pts, 1.0 Reb, 0.5 Ast	Briar Woods	SR
25	231	Troy Temara	Syracuse, NY	F	80	troy-temara-1	2.1 Pts, 1.4 Reb, 0.3 Ast		FR
11	189	A.J. Wilson	Lanham, MD	F	78	aj-wilson-2			FR
