number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
41	230	Matthew Atewe	Ontario, Canada	F	80	matthew-atewe-1	1.8 Pts, 1.3 Reb, 0.1 Ast	Notre Dame Prep	JR
5	175	Quin Barnard	Bellevue, WA	G	72	quin-barnard-1	0.0 Pts, 0.0 Reb, 0.2 Ast		FR
	210	Bitumba Baruti		G	78	bitumba-baruti-1	0.2 Pts, 0.4 Reb, 0.2 Ast		FR
32	200	Greg Bowman	Mountlake Terrace, WA	F	77	greg-bowman-1	0.8 Pts, 1.0 Reb, 0.2 Ast	Mountlake Terrace	JR
1	185	David Crisp	Tacoma, WA	G	72	david-crisp-1	14.1 Pts, 2.8 Reb, 2.8 Ast		SO
15	225	Noah Dickerson	Atlanta, GA	F	80	noah-dickerson-1	11.6 Pts, 8.4 Reb, 1.0 Ast	Montverde Academy (FL)	SO
10	220	Malik Dime	Dakar, Senegal	F	81	malik-dime-1	5.5 Pts, 4.9 Reb, 0.8 Ast	New Hope Christian Academy (NC)	SR
24	240	Devenir Duruisseau	Palmdale, CA	F	80	devenir-duruisseau-1	0.5 Pts, 1.1 Reb, 0.2 Ast		SO
20	195	Markelle Fultz	Upper Marlboro, MD	G	76	markelle-fultz-1	22.1 Pts, 5.9 Reb, 6.4 Ast		FR
22	185	Dominic Green	Renton, WA	F	78	dominic-green-2	8.3 Pts, 2.8 Reb, 0.5 Ast	Hazen HS	SO
23	235	Carlos Johnson	Centralia, IL	G	76	carlos-johnson-1	5.9 Pts, 2.5 Reb, 0.1 Ast		FR
2	155	Dan Kingma	Mill Creek, WA	G	70	dan-kingma-1	0.8 Pts, 0.0 Reb, 0.2 Ast	Jackson HS	JR
4	190	Matisse Thybulle	Issaquah, WA	F	77	matisse-thybulle-1	9.9 Pts, 2.6 Reb, 1.8 Ast	Eastside Catholic HS	SO
33	275	Sam Timmins	Dunedin, New Zealand	F	82	sam-timmins-1	3.7 Pts, 3.4 Reb, 0.3 Ast		FR
