number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
1	210	Bashir Ahmed	Bronx, NY	G	79	bashir-ahmed-1	12.4 Pts, 5.6 Reb, 1.2 Ast		JR
3	230	Amar Alibegovic	Rome, Italy	F	81	amar-alibegovic-1	1.5 Pts, 2.2 Reb, 0.7 Ast	Istituto Tecnico Minerva	JR
10	225	Marvin Clark	Kansas City, MO	F	78	marvin-clark-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Sunrise Christian Academy	JR
		Justin Cole		G		justin-cole-33	0.0 Pts, 0.5 Reb, 0.0 Ast		
	200	Malik Ellison	Voorhees, NJ	G	78	malik-ellison-1	7.4 Pts, 3.4 Reb, 3.1 Ast	Life Center Academy (NJ)	SO
20	210	Richard Freudenberg	Munich, Germany	F	81	richard-freudenberg-1	1.6 Pts, 1.9 Reb, 0.6 Ast		FR
12	175	Elijah Holifield	Atlanta, GA	G	74	elijah-holifield-1	1.5 Pts, 0.2 Reb, 0.3 Ast		SO
	195	Brandon Lawrence		G	76	brandon-lawrence-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
15	175	Marcus LoVett	Fort Wayne, IN	G	72	marcus-lovett-1	18.1 Pts, 3.8 Reb, 3.8 Ast	Morgan Park HS	FR
4	155	Federico Mussini	Reggio Emilia, Italy	G	73	federico-mussini-1	8.9 Pts, 2.0 Reb, 0.9 Ast		SO
11	205	Tariq Owens	Odenton, MD	F	82	tariq-owens-1	5.8 Pts, 4.6 Reb, 0.6 Ast	St. Vincent Pallotti	SO
2	170	Shamorie Ponds	Brooklyn, NY	G	73	shamorie-ponds-1	17.8 Pts, 5.4 Reb, 3.3 Ast		FR
35	205	Yankuba Sima	Girona, Spain	C	83	yankuba-sima-1	6.0 Pts, 3.5 Reb, 0.6 Ast	Elev8 Institute	SO
5	185	Justin Simon	Temecula, CA	G	77	justin-simon-2	0.0 Pts, 0.0 Reb, 0.0 Ast	Temecula Valley (CA) / Brewster Academy (NH)	SO
45	230	Darien Williams	San Francisco, CA	F	80	darien-williams-1	3.4 Pts, 2.5 Reb, 0.3 Ast		SR
14	200	Kassoum Yakwe	Bamako, Mali	F	79	kassoum-yakwe-1	3.9 Pts, 3.8 Reb, 1.0 Ast	Our Savior New American HS	SO
