number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	207	Precious Ayah	Bayelsa State, Nigeria	F	78	precious-ayah-1			FR
21	195	Jake Bischoff	Powell, OH	G	75	jake-bischoff-1	1.1 Pts, 0.5 Reb, 0.9 Ast		SR
45	216	Ben Eke Kazee	Delta State, Nigeria	F	80	ben-ekekazee-1	1.0 Pts, 0.3 Reb, 0.1 Ast		FR
30	178	Abdoulaye Harouna	Niamey, Niger	G	77	abdoulaye-harouna-1	7.0 Pts, 2.1 Reb, 1.1 Ast		JR
	295	Darius Harper	Springfield, OH	C	80	darius-harper-1	2.7 Pts, 2.2 Reb, 0.1 Ast		FR
15	180	Milos Jovic	Leskovac, Serbia	G	76	milos-jovic-1	1.9 Pts, 1.1 Reb, 1.3 Ast		FR
1	160	Zach McCormick	Cincinnati, OH	G	74	zach-mccormick-1	3.0 Pts, 1.0 Reb, 0.8 Ast	Turpin	JR
11	215	Logan McLane	Winterville, NC	F	81	logan-mclane-1	11.5 Pts, 6.3 Reb, 1.1 Ast	Greenfield	JR
2	200	Rod Mills	Cincinnati, OH	F	79	rod-mills-1	8.5 Pts, 3.5 Reb, 1.0 Ast	St. Xavier	JR
31	215	Bruno Solomun	Zagreb, Croatia	F	81	bruno-solomun-1	3.9 Pts, 2.4 Reb, 0.1 Ast		FR
20	185	Dion Wade	Antwerp, Belgium	G	78	dion-wade-1	4.5 Pts, 5.1 Reb, 0.7 Ast	Findlay Prep	JR
22	195	Marcus Weathers	Roeland Park, KS	F	77	marcus-weathers-1	8.5 Pts, 5.2 Reb, 0.7 Ast		FR
24	161	Michael Weathers	Roeland Park, KS	G	74	michael-weathers-1	17.9 Pts, 4.5 Reb, 5.3 Ast		FR
13	195	Jake Wright	Hopkins, MN	G	76	jake-wright-1	9.5 Pts, 1.7 Reb, 0.5 Ast	Hopkins	SO
