number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
20	187	Brandon Armstrong	San Antonio, TX	G	77	brandon-armstrong-2	3.1 Pts, 1.1 Reb, 0.4 Ast		FR
12	185	Trey Burch-Manning	Federal Way, WA	F	78	trey-burch-manning-1	10.0 Pts, 6.4 Reb, 1.4 Ast		SO
24	160	Brady Delimont	Ainsworth, NE	G	75	brady-delimont-1			FR
	170	Trey Dickerson	Queens, NY	G	72	trey-dickerson-1	10.7 Pts, 2.0 Reb, 3.4 Ast	God's Academy (TX)	JR
5	175	Joshua Doss	Chicago, IL	G	76	joshua-doss-1	1.6 Pts, 0.9 Reb, 0.1 Ast		JR
23	215	Tyler Flack	Lakeville, MN	F	79	tyler-flack-1	13.4 Pts, 7.7 Reb, 0.6 Ast	Lakeville North HS	SR
25	215	Tyler Hagedorn	Norfolk, NE	F	80	tyler-hagedorn-1	2.0 Pts, 1.3 Reb, 0.0 Ast	Norfolk HS	SO
2	190	Carlton Hurst	Denver, CO	G	75	carlton-hurst-1	8.7 Pts, 4.9 Reb, 0.8 Ast	Aurora Central	JR
31	210	Dan Jech	Rochester, MN	F	81	dan-jech-1	2.6 Pts, 2.4 Reb, 0.2 Ast	Mayo HS	SO
13	200	Matt Mooney	Chicago, IL	G	75	matt-mooney-1	15.6 Pts, 4.2 Reb, 2.0 Ast	Notre Dame	SO
22	180	Tyler Peterson	Lino Lakes, MN	G	76	tyler-peterson-2	4.8 Pts, 3.0 Reb, 0.8 Ast		FR
33	210	Logan Power	Lincoln, NE	F	76	logan-power-1	1.8 Pts, 1.5 Reb, 0.5 Ast	Lincoln Christian HS	SO
3	170	Triston Simpson	Lincoln, NE	G	73	triston-simpson-1	5.4 Pts, 2.6 Reb, 2.1 Ast		FR
45	215	Austin Sparks	Denver, CO	F	80	austin-sparks-1	2.8 Pts, 1.6 Reb, 0.2 Ast	Fairview HS	JR
1	168	Jack Stensgard	Inver Grove Heights, MN	G	74	jack-stensgard-1			FR
