number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
25	180	Trevon Allen	Lapwai, ID	G	74	trevon-allen-1	4.9 Pts, 1.9 Reb, 1.5 Ast		FR
	201	Nick Blair	Las Vegas, NV	F	77	nick-blair-1	1.4 Pts, 1.0 Reb, 0.0 Ast	Bishop Gorman HS	SO
4	220	Brayon Blake	Seattle, WA	F	79	brayon-blake-1	10.2 Pts, 7.1 Reb, 0.8 Ast		JR
24	185	Tyler Brimhall	Logan, UT	G	76	tyler-brimhall-1	3.3 Pts, 2.0 Reb, 0.4 Ast	Logan HS	FR
1	180	Perrion Callandret	Bothell, WA	G	74	perrion-callandret-1	8.0 Pts, 4.5 Reb, 3.5 Ast	Bothel HS	SR
41	195	Ty Egbert	Coulee Dam, WA	F	81	ty-egbert-1	4.9 Pts, 2.3 Reb, 0.6 Ast	Lake Roosevelt HS	SR
2	171	Myles Franklin	Castaic, CA	G	72	myles-franklin-1	2.0 Pts, 1.2 Reb, 1.4 Ast	Hart HS	FR
12	170	Chance Garvin	Coulee Dam, WA	G	76	chance-garvin-1			FR
13	218	Patrick Ingram	Indianapolis, IN	G	74	patrick-ingram-1	3.9 Pts, 2.4 Reb, 0.7 Ast	North Central (IN)	SR
21	235	Arkadiy Mkrtychyan	Portland, OR	F	79	arkadiy-mkrtychyan-1	5.0 Pts, 3.5 Reb, 0.5 Ast	Columbia Christian HS	JR
11	195	Victor Sanders	Portland, OR	G	77	victor-sanders-1	19.2 Pts, 3.1 Reb, 3.8 Ast	Jefferson HS	JR
44	200	Jordan Scott	Colorado Springs, CO	F	78	jordan-scott-2	4.4 Pts, 4.8 Reb, 0.9 Ast	Lewis-Palmer HS	JR
14	180	Chad Sherwood	Albany, OR	G	74	chad-sherwood-1	5.6 Pts, 1.7 Reb, 1.1 Ast	West Albany HS	JR
23	235	Nate Sherwood	Albany, OR	F	80	nate-sherwood-1	5.6 Pts, 4.4 Reb, 1.1 Ast	West Albany HS	SO
5	175	Jake Straughan	Colton, WA	G	73	jake-straughan-1	2.0 Pts, 0.7 Reb, 0.7 Ast		SO
