number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	175	Muhammad-Ali Abdur-Rahkman	Allentown, PA	G	76	muhammad-ali-abdur-rahkman-1	7.8 Pts, 2.4 Reb, 2.3 Ast	Central Catholic HS	JR
11	190	Andrew Dakich	Zionsville, IN	G	74	andrew-dakich-1		Zionsville Community HS	SR
51	240	Austin Davis	Onsted, MI	F	82	austin-davis-1			FR
34	240	Mark Donnal	Monclova, OH	F	81	mark-donnal-1	6.0 Pts, 3.3 Reb, 0.2 Ast	Anthony Wayne HS	SR
	190	Brent Hibbitts	Hudsonville, MI	F	80	brent-hibbitts-1	0.4 Pts, 0.6 Reb, 0.3 Ast	Hudsonville HS	SO
21	215	Zak Irvin	Fishers, IN	G	78	zak-irvin-1	14.0 Pts, 4.8 Reb, 3.7 Ast	Hamilton Southeastern HS	SR
20	200	Sean Lonergan	Fishers, IN	F	77	sean-lonergan-1	0.6 Pts, 0.5 Reb, 0.3 Ast	Fishers HS	SR
1	190	Charles Matthews	Chicago, IL	G	78	charles-matthews-1		St. rita HS	SO
22	190	Duncan Robinson	New Castle, NH	G	80	duncan-robinson-1	8.8 Pts, 2.0 Reb, 1.3 Ast	Phillips Exeter Academy (NH)	SR
3	180	Xavier Simpson	Lima, OH	G	73	xavier-simpson-1	1.5 Pts, 0.6 Reb, 1.3 Ast		FR
15	245	Jon Teske	Medina, OH	C	85	jon-teske-1	0.5 Pts, 0.8 Reb, 0.0 Ast		FR
13	210	Moritz Wagner	Berlin, Germany	F	82	moritz-wagner-1	11.9 Pts, 3.7 Reb, 0.5 Ast		SO
10	185	Derrick Walton	Detroit, MI	G	72	derrick-walton-1	12.1 Pts, 4.0 Reb, 3.4 Ast	Chandler Park Academy	SR
23	190	Ibi Watson	Pickerington, OH	G	77	ibi-watson-1	1.8 Pts, 0.5 Reb, 0.1 Ast		FR
5	220	D.J. Wilson	Sacramento, CA	F	81	dj-wilson-1	10.3 Pts, 6.7 Reb, 1.3 Ast	Capital Christian	JR
14	170	Fred Wright-Jones	Detroit, MI	G	71	fred-wright-jones-1	0.4 Pts, 0.1 Reb, 0.0 Ast		SO
