number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	190	Kyle Carey		G	78	kyle-carey-1	3.6 Pts, 1.6 Reb, 0.3 Ast		FR
1	195	Gerad Davis	Las Vegas, NV	G	75	gerad-davis-1	4.7 Pts, 2.8 Reb, 0.8 Ast		JR
	185	Jordan Davis	Las Vegas, NV	G	74	jordan-davis-2	20.3 Pts, 4.9 Reb, 5.7 Ast	Canyon Springs HS	SO
30	185	Jon'te Dotson	Denver, CO	F	75	jonte-dotson-1	3.7 Pts, 3.9 Reb, 0.8 Ast	Lincoln	SR
25	215	Kai Edwards	Amsterdam, Netherlands	F	81	kai-edwards-1	3.8 Pts, 5.5 Reb, 0.3 Ast		FR
13	175	Chaz Glotta	O' Fallon, MO	G	73	chaz-glotta-1	11.0 Pts, 2.1 Reb, 1.3 Ast	Fort Zumwalt North	SO
24	190	Anthony Johnson	Indianapolis, IN	G	74	anthony-johnson-8		Decatur Central HS	SR
4	180	Tyler Loose	Laramie, WY	G	72	tyler-loose-1	0.3 Pts, 0.8 Reb, 1.5 Ast	Laramie High	JR
3	195	DJ Miles	Lakewood, CO	G	78	dj-miles-1	12.7 Pts, 2.1 Reb, 0.8 Ast		JR
20	230	Tanner Morgan	Salem, OR	F	81	tanner-morgan-1	1.0 Pts, 0.0 Reb, 0.0 Ast	Sprague (OR)	SR
12	165	Jonah Radebaugh	Thornton, CO	G	74	jonah-radebaugh-1	6.4 Pts, 5.3 Reb, 1.6 Ast	Northglenn HS	FR
5	185	Mike Ranson	Pueblo, CO	G	74	mike-ranson-1	2.4 Pts, 1.0 Reb, 0.7 Ast		FR
11	170	Andre Spight	Burbank, CA	G	75	andre-spight-1			JR
10	220	Ibrahim Sylla	Denver, CO	F	80	ibrahim-sylla-1	7.5 Pts, 5.3 Reb, 0.4 Ast	South HS	SO
21	210	Roberto Vercellino	Torino, Italy	F	79	roberto-vercellino-1	2.2 Pts, 2.3 Reb, 0.3 Ast		FR
