number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
34	260	Javon Baumann	Solms-oberbiel, Germany	F	80	javon-baumann-1	3.1 Pts, 4.3 Reb, 0.1 Ast	Theodor-Henss School	SR
10	220	Gerald Blount	Suwanee, GA	F	78	gerald-blount-1	0.6 Pts, 0.4 Reb, 0.0 Ast		FR
3	193	Mike Booth	Thornton, PA	G	75	mike-booth-1	0.5 Pts, 0.5 Reb, 0.0 Ast	Bishop Shanahan HS	JR
2	185	Charlie Brown	Philadelphia, PA	F	78	charlie-brown-2	10.2 Pts, 4.8 Reb, 1.1 Ast		FR
20	215	Brendan Casper	Audubon, PA	F	78	brendan-casper-1	4.6 Pts, 3.2 Reb, 1.0 Ast	Methacton HS	SR
15	212	Chris Clover	Philadelphia, PA	G	75	chris-clover-1	4.4 Pts, 1.8 Reb, 0.3 Ast	St. Joseph's Prep HS	SO
25	186	James Demery	Williamston, NC	F	78	james-demery-1	15.5 Pts, 6.5 Reb, 1.5 Ast	Northside Christian Academy	JR
22	222	Lorenzo Edwards	Lake Forest, IL	F	79	lorenzo-edwards-1	0.0 Pts, 1.0 Reb, 0.0 Ast		FR
11	213	Toliver Freeman	Baton Rouge, LA	G	75	toliver-freeman-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
	197	Lamarr Kimble	Philadelphia, PA	G	72	lamarr-kimble-1	14.1 Pts, 4.4 Reb, 4.6 Ast	Neumann-Goretti HS	SO
23	195	Markell Lodge	Washington, NC	F	79	markell-lodge-1	5.4 Pts, 4.4 Reb, 0.1 Ast	Pace Academy	SO
1	170	Shavar Newkirk	New York, NY	G	72	shavar-newkirk-1	20.3 Pts, 4.8 Reb, 3.5 Ast	Cardinal Hayes HS	JR
24	207	Pierfrancesco Oliva	Taranto, Italy	F	80	pierfrancesco-oliva-1		Bergen Catholic HS	SO
5	201	Nick Robinson	Chicago, IL	G	78	nick-robinson-2	5.7 Pts, 3.9 Reb, 1.5 Ast		FR
21	191	Kyle Thompson	Mount Laurel, NJ	G	74	kyle-thompson-1	0.2 Pts, 0.5 Reb, 0.2 Ast	St. Joseph's Prep	JR
13	170	Christian Vega	Guaynabo, Puerto Rico	G	72	christian-vega-1	0.0 Pts, 0.3 Reb, 0.0 Ast	Colegio San Jose (PR)	JR
32	262	Jai Williams	Philadelphia, PA	F	81	jai-williams-1	2.1 Pts, 1.1 Reb, 0.0 Ast	Philadelphia Electrical & Technical Charter	JR
