number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
34	225	John Carlson	Reno, NV	F	80	john-carlson-2	0.0 Pts, 1.5 Reb, 0.0 Ast		SO
24	235	Jordan Caroline	Champaign, IL	G	79	jordan-caroline-1	14.6 Pts, 9.8 Reb, 2.1 Ast	Montverde Academy	SO
20	195	David Cunningham	Sacramento, CA	G	76	david-cunningham-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Bella Vista HS	SO
14	180	Lindsey Drew	Encino, CA	G	76	lindsey-drew-1	5.7 Pts, 4.8 Reb, 5.4 Ast	Fairfax HS	SO
15	205	D.J. Fenner	Seattle, WA	G	78	dj-fenner-1	12.3 Pts, 3.6 Reb, 1.5 Ast	Seattle Prep	SR
12	240	Elijah Foster	Seattle, WA	F	79	elijah-foster-1	12.0 Pts, 7.4 Reb, 1.0 Ast	Rainier Beach HS	JR
33	190	Josh Hall	Houston, TX	G	78	josh-hall-2	2.6 Pts, 1.2 Reb, 0.4 Ast		FR
2	220	Leland King	Inglewood, CA	F	79	leland-king-1	3.9 Pts, 3.1 Reb, 0.7 Ast	Brentwood	JR
22	225	David Kyle	Reno, NV	F	78	david-kyle-2	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
1	190	Marcus Marshall	St. Paul, MN	G	75	marcus-marshall-1	20.7 Pts, 2.5 Reb, 2.9 Ast	Johnson	SR
10	215	Caleb Martin	Mocksville, NC	F	79	caleb-martin-1		Oak Hill Academy (VA)	JR
5	210	Cody Martin	Mocksville, NC	F	79	cody-martin-1		Oak Hill Academy (VA)	JR
	225	Cameron Oliver	Sacramento, CA	F	80	cameron-oliver-1	14.9 Pts, 7.5 Reb, 2.1 Ast	Grant HS	SO
4	170	Devearl Ramsey	Los Angeles, CA	G	70	devearl-ramsey-1	0.8 Pts, 1.5 Reb, 1.5 Ast		FR
21	205	Kendall Stephens	Saint Charles, IL	G	79	kendall-stephens-1		St. Charles East HS	SR
23	190	Charlie Tooley	Granite Bay, CA	G	73	charlie-tooley-1	0.6 Pts, 0.2 Reb, 0.0 Ast		FR
31	190	Collin Weaver	Glendale, AZ	G	75	collin-weaver-1	0.0 Pts, 0.3 Reb, 0.0 Ast	North Pointe Prep	JR
