number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
24	195	Mark Alstork	Dayton, OH	G	76	mark-alstork-1	18.8 Pts, 5.4 Reb, 3.1 Ast	Thurgood Marshall	JR
13	190	Grant Benzinger	Cincinnati, OH	G	75	grant-benzinger-1	10.8 Pts, 5.6 Reb, 1.4 Ast	Moeller	JR
33	235	Ryan Custer	Cincinnati, OH	F	79	ryan-custer-1	1.7 Pts, 1.8 Reb, 0.5 Ast		FR
	200	Steven Davis	Indianapolis, IN	F	79	steven-davis-2	15.8 Pts, 4.7 Reb, 0.8 Ast	Manual HS	SR
22	225	Parker Ernsthausen	Bowling Green, OH	F	83	parker-ernsthausen-1	4.8 Pts, 2.3 Reb, 0.8 Ast	St. John's (Toledo, OH)	SO
10	195	Adam Giles	Miamisburg, OH	G	75	adam-giles-1	2.0 Pts, 0.0 Reb, 0.0 Ast		SO
3	180	Mark Hughes	Youngstown, OH	G	76	mark-hughes-1	3.5 Pts, 3.2 Reb, 1.5 Ast	Ursuline	SO
5	170	Mike La Tulip	Arlington Heights, IL	G	73	mike-latulip-1	7.6 Pts, 3.2 Reb, 1.2 Ast	Prospect HS	SR
11	300	Loudon Love	Geneva, IL	F	81	loudon-love-1			FR
1	180	Justin Mitchell	Fort Wayne, IN	G	76	justin-mitchell-1	10.6 Pts, 7.3 Reb, 2.8 Ast	Wayne	JR
21	185	Trey Stacey	Cincinnati, OH	G	76	trey-stacey-1	1.6 Pts, 0.4 Reb, 0.2 Ast	Moeller	JR
4	185	Alan Vest	Kettering, OH	G	75	alan-vest-1	0.8 Pts, 1.1 Reb, 0.5 Ast		SO
12	185	Tye Wilburn	Schererville, IN	G	71	tye-wilburn-1	1.6 Pts, 1.4 Reb, 0.6 Ast		JR
2	195	Everett Winchester	Baltimore, MD	G	78	everett-winchester-1			FR
