number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
15	170	Brendan Barry	Red Bank, NJ	G	74	brendan-barry-1	5.5 Pts, 1.1 Reb, 1.3 Ast		FR
12	220	Evan Boudreaux	Lake Forest, IL	F	80	evan-boudreaux-1	16.0 Pts, 9.4 Reb, 0.9 Ast		SO
3	205	Ian Carter	Los Angeles, CA	F	79	ian-carter-2	2.6 Pts, 1.1 Reb, 0.2 Ast		FR
21	220	Wesley Dickinson	Bergenfield, NJ	F	79	wesley-dickinson-1	3.6 Pts, 2.1 Reb, 0.4 Ast	Dwight Morrow HS	SR
	215	Will Emery	San Francisco, CA	F	81	will-emery-1	2.1 Pts, 0.6 Reb, 0.0 Ast		FR
20	180	Mike Fleming	Lake Forest, IL	G	72	mike-fleming-2	3.7 Pts, 1.3 Reb, 2.2 Ast		SR
10	190	James Foye	Hamilton, MA	G	76	james-foye-1	1.5 Pts, 0.0 Reb, 0.0 Ast		FR
44	245	Cole Harrison	Brentwood, TN	C	83	cole-harrison-1		Montrose Christian (MD)	SR
4	180	Taylor Johnson	Fort Worth, TX	G	76	taylor-johnson-2	4.3 Pts, 1.8 Reb, 1.3 Ast	Northwest HS	JR
2	200	Ike Ngwudo	Baldwin, NY	F	78	ikemefuna-ngwudo-1	3.1 Pts, 2.2 Reb, 0.5 Ast	Milton Academy (MA)	SR
23	200	Quinten Payne	Saint Charles, IL	G	77	quinten-payne-1		St. Charles North	SR
5	195	Ian Sistare	Dublin, NH	G	75	ian-sistare-1	4.3 Pts, 3.4 Reb, 1.4 Ast		FR
1	180	Cameron Smith	Bristow, VA	G	73	cameron-smith-1	0.6 Pts, 0.4 Reb, 0.2 Ast	Miller School	JR
14	180	Guilien Smith	Boston, MA	G	74	guilien-smith-1	12.3 Pts, 4.0 Reb, 1.8 Ast		SO
33	220	Jonas Stakeliunas	Klaipeda, Lithuania	F	80	jonas-stakeliunas-1			FR
22	240	Miles Wright	Boston, MA	G	76	miles-wright-1	11.3 Pts, 5.3 Reb, 1.1 Ast	Tabor Academy	JR
