number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
23	190	Jordan Bushrod	Dover, DE	G	76	jordan-bushrod-1	0.0 Pts, 1.0 Reb, 0.0 Ast		SO
2	190	Jamelle Christian	Washington, DC	G	73	jamelle-christian-1	1.2 Pts, 1.1 Reb, 1.3 Ast	Capital Christian HS	SO
15	210	Marquise Collins	Chester, PA	F	79	marquise-collins-1			FR
5	180	Kobe Gantz	Lancaster, PA	G	76	kobe-gantz-1	4.1 Pts, 1.8 Reb, 2.3 Ast		FR
20	235	Mrdjan Gasevic	Mladenovac, Serbia	F	79	mrdjan-gasevic-1	3.5 Pts, 2.4 Reb, 0.5 Ast	Gimnazida HS	SR
		Reginald Giles Jr.		C		reginald-gilesjr-1	0.0 Pts, 0.0 Reb, 0.0 Ast		
1	200	DeAndre Haywood	Paterson, NJ	G	74	deandre-haywood-1	10.6 Pts, 2.1 Reb, 2.1 Ast	Paterson Eastside HS	SR
32	235	Maurice Henry	Chester, PA	F	81	maurice-henry-1			FR
13	185	Mahir Johnson	Chester, PA	G	74	mahir-johnson-1	7.0 Pts, 0.0 Reb, 1.0 Ast	Chester HS	SO
3	225	Joseph Lewis	Detroit, MI	F	81	joseph-lewis-1	2.8 Pts, 2.9 Reb, 0.6 Ast		JR
44	200	DeVaughn Mallory	Dover, DE	F	79	devaughn-mallory-1	9.8 Pts, 6.6 Reb, 1.0 Ast	Polytech HS	SO
22	180	Devin Morgan Jr.	Chester, VA	G	70	devin-morganjr-1	14.5 Pts, 1.9 Reb, 3.2 Ast	Matoaca HS	SO
25	240	Kevin Noulowe	Gaithersburg, MD	F	81	kevin-noulowe-1			SO
50	245	Demola Onifade	Lagos, Nigeria	C	81	demola-onifade-1	1.4 Pts, 2.5 Reb, 0.4 Ast	Camden Catholic HS	SO
21	210	Dana Raysor	Willingboro, NJ	G	77	dana-raysor-1	4.7 Pts, 1.2 Reb, 0.8 Ast		JR
24	210	Artem Tavakalyan	Moscow, Russia	F	78	artem-tavakalyan-1	5.9 Pts, 1.7 Reb, 0.7 Ast	Florida Air Academy	JR
	160	Quincy Tillinghast	Cincinnati, OH	G	72	quincy-tillinghast-1	1.0 Pts, 0.4 Reb, 0.2 Ast	Creative & Performing Arts HS	SO
10	210	Kavon Waller	Chester, VA	F	77	kavon-waller-1	10.6 Pts, 4.2 Reb, 1.5 Ast	Thomas Dale HS	JR
