number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
50	190	Kostas Antetokounmpo	Athens, Greece	F	82	kostas-antetokounmpo-1			FR
14	150	Jeremiah Bonsu	Pickerington, OH	G	71	jeremiah-bonsu-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Pickering North HS	SR
4	192	Charles Cooke	Trenton, NJ	G	77	charles-cooke-1	18.7 Pts, 5.7 Reb, 2.4 Ast	Trenton Catholic	SR
15	192	John Crosby	Baltimore, MD	G	74	john-crosby-1	2.9 Pts, 2.4 Reb, 1.5 Ast	New Hampton School (NH)	SO
	216	Josh Cunningham	Chicago, IL	F	79	josh-cunningham-1	12.5 Pts, 4.5 Reb, 0.0 Ast	Morgan Park	SO
1	168	Darrell Davis	Detroit, MI	G	76	darrell-davis-2	4.8 Pts, 2.1 Reb, 0.8 Ast	Frederick Douglass HS	JR
3	165	Kyle Davis	Chicago, IL	G	72	kyle-davis-3	8.9 Pts, 3.9 Reb, 2.9 Ast	Morgan Park HS	SR
24	193	Adam Goines	Cincinnati, OH	G	75	adam-goines-1			FR
44	163	Joey Gruden	Leesburg, VA	G	74	joey-gruden-1	0.3 Pts, 0.3 Reb, 0.0 Ast	Sycamore HS	SR
53	196	Ben Kanieski	Brecksville, OH	G	75	ben-kanieski-1			FR
12	219	Trey Landers	Huber Heights, OH	G	76	trey-landers-1	2.2 Pts, 1.3 Reb, 0.3 Ast		FR
33	195	Ryan Mikesell	Saint Henry, OH	F	79	ryan-mikesell-1	7.5 Pts, 4.5 Reb, 1.1 Ast	St. Henry HS	SO
2	244	Sam Miller	Arlington, VA	F	81	sam-miller-1	6.6 Pts, 3.1 Reb, 0.5 Ast	Gonzaga College HS	SO
10	225	Jack Parsley	Granville, OH	F	77	jack-parsley-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
25	210	Kendall Pollard	Chicago, IL	F	78	kendall-pollard-1	13.9 Pts, 3.8 Reb, 1.8 Ast	Simeon Career Academy	SR
11	170	Scoochie Smith	Bronx, NY	G	74	scoochie-smith-1	13.9 Pts, 3.7 Reb, 4.0 Ast	Putnam Science Academy	SR
23	185	Jack Westerfield	Cincinnati, OH	G	73	jack-westerfield-1	0.0 Pts, 0.0 Reb, 0.0 Ast	St. Xavier HS	SO
20	194	Xeyrius Williams	Springfield, OH	F	80	xeryius-williams-1	7.1 Pts, 4.1 Reb, 1.3 Ast	Wayne HS	SO
