number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
	175	Aaron Augustin	Suwanee, GA	G	71	aaron-augustin-1	1.7 Pts, 1.1 Reb, 1.7 Ast		FR
	200	Nathan Bain	Freeport, Bahamas	F	78	nathan-bain-1	3.3 Pts, 1.3 Reb, 0.3 Ast	Sunrise Christian Academy (KS)	SO
12	180	Dallas Cameron	Pompano Beach, FL	G	75	dallas-cameron-1	8.1 Pts, 1.7 Reb, 2.1 Ast	Blanche Ely HS	SR
11	185	Ivan Canete	Lake Worth, FL	G	76	ivan-canete-1	11.9 Pts, 2.7 Reb, 1.3 Ast		JR
4	190	Ty Charles	Kennedale, TX	G	77	ty-charles-1	8.2 Pts, 6.6 Reb, 1.8 Ast	Kennedale HS	JR
3	210	Leon Gilmore	Houston, TX	F	79	leon-gilmore-1	9.5 Pts, 6.0 Reb, 1.8 Ast	Manvel	JR
32	225	Jovan Grujic	Pancevo, Serbia	C	84	jovan-grujic-1	1.7 Pts, 1.0 Reb, 0.1 Ast		SO
1	215	Kevon Harris	Ellenwood, GA	F	78	kevon-harris-1	9.0 Pts, 3.7 Reb, 1.2 Ast		FR
22	210	T.J. Holyfield	Albuquerque, NM	F	79	tj-holyfield-1	11.6 Pts, 6.5 Reb, 0.9 Ast	Elev8 Sports Institute (FL)	SO
5	220	Josh Huntley	Lauderdale Lakes, FL	F	79	josh-huntley-1	2.0 Pts, 1.9 Reb, 0.1 Ast		JR
24	220	Samuli Nieminen	Helsinki, Finland	F	79	samuli-nieminen-1	3.5 Pts, 1.9 Reb, 0.3 Ast		FR
35	190	Khiorie Stewart	Ashburn, VA	G	75	khiorie-stewart-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
10	190	Isaiah Taylor	Tupelo, MS	G	76	isaiah-taylor-2	5.7 Pts, 1.7 Reb, 0.8 Ast		JR
15	165	Chase Winchester	Desoto, TX	G	72	chase-winchester-1	3.1 Pts, 1.0 Reb, 0.4 Ast		FR
