number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	182	Hasan Abdullah	Trussville, AL	G	72	hasan-abdullah-1	6.7 Pts, 2.9 Reb, 2.6 Ast	Clay-Chalkville HS	SO
11	173	Tim Abruzzo	Perkasie, PA	G	75	tim-abruzzo-1	5.3 Pts, 2.3 Reb, 0.8 Ast	Pennridge HS	SR
33	228	Edward Alade	Houston, TX	C	81	edward-alade-1	2.8 Pts, 2.4 Reb, 0.3 Ast	Kempner HS	SR
20	201	Shawn Anderson	New Castle, PA	G	76	shawn-anderson-1	11.2 Pts, 4.9 Reb, 2.5 Ast	New Castle HS	JR
15	178	Dom Antonelli	Mechanicsburg, PA	G	73	dom-antonelli-1	3.0 Pts, 1.0 Reb, 0.0 Ast	Trinity HS	SO
35	178	Aaron Briggs	Largo, MD	G	72	aaron-briggs-1	0.0 Pts, 0.0 Reb, 0.0 Ast	Bullis HS	SO
42	230	James Butler	Fairfax, VA	F	80	james-butler-1	1.3 Pts, 1.3 Reb, 0.3 Ast		FR
3	175	Matt Cullen	Latrobe, PA	G	73	matt-cullen-1			FR
14	192	Bryce Dulin	Nixa, MO	G	76	bryce-dulin-1	6.1 Pts, 3.3 Reb, 2.1 Ast	Nixa HS	JR
12	161	Zach Fong	Woodbridge, VA	G	71	zach-fong-1	3.7 Pts, 0.9 Reb, 0.7 Ast	Gar-Field HS	SR
	186	Nourse Fox	Memphis, TN	G	72	nourse-fox-1	2.3 Pts, 1.1 Reb, 1.3 Ast	Memphis University School	JR
32	213	James Hemphill	Raleigh, NC	F	78	james-hemphill-1	2.5 Pts, 1.1 Reb, 0.2 Ast	Broughton HS	SR
21	211	George Kiernan	Hinsdale, IL	F	67	george-kiernan-1	9.0 Pts, 2.8 Reb, 0.8 Ast	Hinsdale Central HS	SO
1	217	Tom Lacey	Glen Ridge, NJ	F	79	tom-lacey-1	7.7 Pts, 7.5 Reb, 1.9 Ast	Seton Hall Prep	JR
23	222	Mo Lewis	Alpharetta, GA	F	78	mo-lewis-1	0.5 Pts, 0.3 Reb, 0.3 Ast	Milton HS	SO
41	215	Connor Mannion	Suwanee, GA	F	79	connor-mannion-1			FR
30	160	Kyran McClure	Concord, NC	G	73	kyran-mcclure-1	1.3 Pts, 0.7 Reb, 1.3 Ast		FR
45	185	Taj Middleton	Charlotte, NC	G	74	taj-middleton-1			FR
5	188	Ryan Pearson	Richmond, VA	G	74	ryan-pearson-2	6.5 Pts, 1.4 Reb, 0.9 Ast	Henrico HS	SO
55	200	Oliver Smith	Excelsior, MN	C	82	oliver-smith-1			FR
31	185	Drew Trimble	Lexington, KY	F	79	drew-trimble-1			FR
22	195	Grant Vermeer	Mountain View, CA	G	74	grant-vermeer-1	0.8 Pts, 0.4 Reb, 0.6 Ast	Bellarmine Prep	SR
54	220	Evan Wieck	Amarillo, TX	C	80	evan-wieck-1	4.1 Pts, 3.0 Reb, 0.2 Ast		FR
