number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	195	Brian Bernardi	Staten Island, NY	G	74	brian-bernardi-1	12.5 Pts, 2.1 Reb, 1.9 Ast	Xavierian	SR
4	155	Desure Buie	Bronx, NY	G	73	desure-buie-1	2.8 Pts, 1.4 Reb, 2.1 Ast		SO
	210	Ty Greer	Chicago, IL	F	78	ty-greer-1	9.2 Pts, 5.4 Reb, 1.1 Ast		JR
11	260	Rokas Gustys	Kaunas, Lithuania	C	81	rokas-gustys-1	8.5 Pts, 12.8 Reb, 0.9 Ast	Oak Hill Academy (VA)	JR
23	195	Connor Klementowicz	Freehold, NJ	G	75	connor-klementowicz-1	1.0 Pts, 0.3 Reb, 0.0 Ast		FR
5	190	Eli Pemberton	Middletown, CT	G	76	eli-pemberton-1	13.5 Pts, 3.3 Reb, 2.2 Ast		FR
2	165	Deron Powers	Williamsburg, VA	G	71	deron-powers-1	12.4 Pts, 1.8 Reb, 4.8 Ast	Williamsburg Christian Academy	SR
24	205	Jamall Robinson	Cheltenham, MD	F	77	jamall-robinson-1	4.6 Pts, 3.3 Reb, 0.5 Ast	Paul VI HS	JR
12	210	Tommy Ros	Paris, France	F	80	tommy-ros-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
33	250	Hunter Sabety	Oceanside, NY	F	80	hunter-sabety-1	3.3 Pts, 4.4 Reb, 0.1 Ast		JR
15	195	Stafford Trueheart	Lancaster, NY	F	80	stafford-trueheart-1	0.0 Pts, 1.0 Reb, 0.0 Ast		FR
44	230	Andre Walker	Gaithersburg, MD	C	82	andre-walker-2	1.5 Pts, 1.0 Reb, 0.0 Ast	Bullis School	JR
3	181	Justin Wright-Foreman	Laurelton, NY	G	73	justin-wright-foreman-1	13.5 Pts, 3.1 Reb, 1.3 Ast		SO
