number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	185	Wesley Alcegaire	Miami, FL	G	77	wesley-alcegaire-1	12.8 Pts, 3.6 Reb, 1.5 Ast	Archbishop Curley Notre Dame	SR
20	170	Ismail Ali	Hayward, CA	G	73	ismail-ali-1	6.2 Pts, 2.3 Reb, 5.1 Ast		SR
3	175	Rodrick Caldwell	Dayton, OH	G	70	rodrick-caldwell-1	6.0 Pts, 1.9 Reb, 1.9 Ast		FR
4	184	Zack Denny	Germantown, OH	G	74	zack-denny-1	12.5 Pts, 5.3 Reb, 1.1 Ast	Valley View HS	SR
24	185	Matt Fox	Maumee, OH	G	76	matt-fox-1	4.5 Pts, 1.9 Reb, 0.4 Ast	Anthony Wayne	JR
5	170	Dylan Frye	Pembroke Pines, FL	G	74	dylan-frye-1	7.3 Pts, 1.3 Reb, 1.0 Ast		FR
30	180	Ethan Good	Wapakoneta, OH	G	73	ethan-good-1	0.3 Pts, 0.0 Reb, 0.3 Ast		FR
2	175	Malik Hluchoweckyj	Omaha, NE	G	73	malik-hluchoweckyj-1	0.8 Pts, 0.3 Reb, 0.0 Ast	Bellevue West (NE)	SO
11	180	Antwon Lillard	Cleveland, OH	G	77	antwon-lillard-1	9.7 Pts, 4.9 Reb, 1.6 Ast		SO
10	190	Justin Turner	Detroit, MI	G	76	justin-turner-1	3.8 Pts, 1.0 Reb, 0.3 Ast		FR
13	220	Jeffrey Uju	Bolingbrook, IL	F	79	jeffrey-uju-1	4.5 Pts, 5.0 Reb, 0.0 Ast		JR
1	230	Demajeo Wiggins	Toledo, OH	F	81	demajeo-wiggins-1	10.7 Pts, 7.5 Reb, 0.5 Ast		SO
32	205	Rasheed Worrell	Belhaven, NC	F	79	rasheed-worrell-1	4.1 Pts, 3.7 Reb, 0.4 Ast	Sipsey Valley	SO
