number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
2	180	Jake Baughman	Bloomington, IL	G	75	jake-baughman-1	1.0 Pts, 0.3 Reb, 0.0 Ast		FR
30	190	Byron Burt	Chicago, IL	G	77	byron-burt-1	3.3 Pts, 1.7 Reb, 0.0 Ast		JR
22	190	Matt Chastain	Le Roy, IL	G	78	matt-chastain-1	3.7 Pts, 3.0 Reb, 0.0 Ast		FR
13	175	Clayton Custer	Overland Park, KS	G	72	clayton-custer-1	12.7 Pts, 2.5 Reb, 3.5 Ast	Blue Valley Northwest	JR
10	190	Igor Cvorovic	Niksic, Montenegro	F	80	igor-cvorovic-1	2.0 Pts, 4.0 Reb, 1.0 Ast		FR
44	225	Nick DiNardi	Palos Park, IL	F	79	nick-dinardi-1	1.0 Pts, 2.0 Reb, 0.0 Ast		JR
35	185	Milton Doyle	Chicago, IL	G	76	milton-doyle-1	15.6 Pts, 4.6 Reb, 4.4 Ast	Marshall	SR
32	230	Vlatko Granic	Split, Croatia	F	80	vlatko-granic-1	3.2 Pts, 1.5 Reb, 0.4 Ast		JR
	215	Donte Ingram	Chicago, IL	G	78	donte-ingram-1	13.0 Pts, 6.5 Reb, 1.3 Ast	Simeon HS	JR
24	230	Aundre Jackson	Kennedale, TX	F	77	aundre-jackson-1	14.2 Pts, 3.8 Reb, 0.9 Ast		JR
31	240	Maurice Kirby	Chandler, AZ	F	81	maurice-kirby-1	1.5 Pts, 1.6 Reb, 0.3 Ast	Basha (AZ)	JR
1	180	Glorind Lisha	Oak Forest, IL	G	74	glorind-lisha-1	1.0 Pts, 0.3 Reb, 0.0 Ast		SR
14	185	Ben Richardson	Overland Park, KS	G	75	ben-richardson-1	9.0 Pts, 3.2 Reb, 3.6 Ast	Blue Valley Northwest HS	JR
23	175	Cameron Satterwhite	Gilbert, AZ	G	76	cameron-satterwhite-1	3.8 Pts, 1.5 Reb, 0.8 Ast		FR
4	175	Bruno Skokna	Zagreb, Croatia	G	76	bruno-skokna-1	4.1 Pts, 2.3 Reb, 1.1 Ast		FR
25	185	Tyson Smith	Baltimore, MD	G	74	tyson-smith-1	0.8 Pts, 0.9 Reb, 0.5 Ast	Westwind Prep	JR
5	210	Marques Townes	Edison, NJ	G	76	marques-townes-1		St. Joseph's HS	JR
33	170	Cameron Woodyard	Chicago, IL	G	75	cameron-woodyard-1	1.3 Pts, 0.7 Reb, 0.3 Ast		FR
