number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	185	Khalil Ahmad	Corona, CA	G	76	khalil-ahmad-1	12.0 Pts, 3.5 Reb, 2.8 Ast	Centennial HS	SO
	170	Kyle Allman	Brooklyn, NY	G	75	kyle-allman-1	8.5 Pts, 1.9 Reb, 2.1 Ast		SO
10	175	Austen Awosika	Chino Hills, CA	G	75	austen-awosika-1	6.9 Pts, 3.1 Reb, 2.2 Ast		FR
11	180	Loren Brill	Gaithersburg, MD	G	72	loren-brill-1	1.0 Pts, 2.0 Reb, 0.5 Ast		FR
5	205	Davon Clare	Killeen, TX	F	77	davon-clare-1	3.9 Pts, 5.0 Reb, 1.1 Ast		FR
1	185	Tre' Coggins	San Juan Capistrano, CA	G	74	tre-coggins-1	18.6 Pts, 3.9 Reb, 1.4 Ast	JSerra Catholic	SR
32	250	Joshua Currenton	Watts, CA	C	82	joshua-currenton-1	0.0 Pts, 0.0 Reb, 0.0 Ast		JR
35	182	Riley Dearring	Minnetonka, MN	G	77	riley-dearring-1	2.7 Pts, 1.3 Reb, 0.3 Ast	Minnetonka HS	JR
15	185	Jose Garcia Gonzalez	Los Alamitos, CA	G	75	jose-garcia-gonzalez-1			FR
2	165	Lionheart Leslie	Houma, LA	G	70	lionheart-leslie-1	12.3 Pts, 4.3 Reb, 2.3 Ast	Vanderbilt HS (LA)	SR
	245	Darcy Malone	Canberra, Australia	C	84	darcy-malone-1	3.6 Pts, 2.3 Reb, 0.4 Ast	ACT Academy of Sport	SR
41	195	Jhan Paul Mejia	Madrid, Spain	F	82	jhanpaul-mejia-1	0.7 Pts, 1.1 Reb, 0.4 Ast		JR
22	275	Richard Peters	Ontario, Canada	C	83	richard-peters-1	2.2 Pts, 1.9 Reb, 0.1 Ast	Brewster Academy	SR
23	190	Dwight Ramos	West Covina, CA	G	77	dwight-ramos-1	5.1 Pts, 1.0 Reb, 0.4 Ast		FR
	240	Arkim Robertson		F	81	arkim-robertson-1	4.3 Pts, 4.2 Reb, 0.3 Ast		JR
34	210	Jackson Rowe	Ontario, Canada	F	79	jackson-rowe-1	9.5 Pts, 6.3 Reb, 1.5 Ast		FR
12	170	Jamal Smith	Moreno Valley, CA	G	75	jamal-smith-2	1.7 Pts, 1.8 Reb, 0.8 Ast	Rancho Verde HS	FR
