number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
5	220	Jibri Blount	Pittsburgh, PA	F	79	jibri-blount-1	5.4 Pts, 2.9 Reb, 0.6 Ast	St. Vincent-St. Mary HS	SO
1	180	Kenny Carpenter	Detroit, MI	G	76	kenny-carpenter-1	5.6 Pts, 1.8 Reb, 0.6 Ast	Cass Tech	JR
22	240	Evan Clayborne	Dayton, OH	F	80	evan-clayborne-1	1.5 Pts, 2.0 Reb, 0.4 Ast		FR
3	190	Rob Edwards	Detroit, MI	G	75	rob-edwards-1	14.6 Pts, 4.0 Reb, 1.8 Ast	Cass Tech	SO
33	240	Demonte Flannigan	Richmond Heights, OH	F	79	demonte-flannigan-1	12.5 Pts, 5.8 Reb, 0.6 Ast	Villa Angela-St. Joseph HS	SR
23	230	Jamarcus Hairston	Danville, VA	F	80	jamarcus-hairston-1	2.8 Pts, 1.9 Reb, 0.4 Ast		JR
11	185	Terrell Hales	Detroit, MI	G	76	terrell-hales-1	0.7 Pts, 1.5 Reb, 0.9 Ast	Frederic Douglass HS	JR
21	200	Tim Hasbargen	Munich, Germany	G	76	tim-hasbargen-1	1.2 Pts, 0.5 Reb, 0.4 Ast	Nymphenburger Schulen	JR
55	170	Daniel Levitt	Quebec, Canada	G	73	daniel-levitt-1	1.5 Pts, 0.6 Reb, 0.1 Ast	New Hampton Prep HS	SO
41	190	Andy Lucien	North Olmsted, OH	F	79	andy-lucien-1			FR
13	170	Nelson Maxwell	Orangeville, OH	G	81	nelson-maxwell-1	1.6 Pts, 0.5 Reb, 0.5 Ast	Orange HS	SO
2	190	Gavin Peppers	Brookeville, MD	G	74	gavin-peppers-1			JR
35	275	PJ Posey	Milwaukee, WI	C	80	pj-posey-1			SR
	210	Derek Sloan	Moreland Hills, OH	F	77	derek-sloan-1	3.4 Pts, 2.4 Reb, 0.3 Ast	St. Ignatius HS	JR
12	165	Kasheem Thomas	Quebec, Canada	G	73	kasheem-thomas-1	7.6 Pts, 3.4 Reb, 3.3 Ast		FR
20	170	Bobby Word	Lancaster, TX	G	76	bobby-word-1	10.9 Pts, 3.2 Reb, 0.8 Ast	Lancaster	JR
4	200	Anthony Wright	Harrisburg, PA	G	79	anthony-wright-2	3.2 Pts, 2.5 Reb, 0.8 Ast		JR
