number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
11	150	Jonathan Bins	Memphis, TN	G	71	jonathan-bins-1	1.7 Pts, 0.3 Reb, 0.3 Ast		FR
20	165	Kaleb Castro	Grapevine, TX	G	70	kaleb-castro-1	1.0 Pts, 0.3 Reb, 0.0 Ast		SO
4	170	Keon Clergeot	Winter Haven, FL	G	73	keon-clergeot-1	4.4 Pts, 0.9 Reb, 0.4 Ast		FR
5	197	Markel Crawford	Memphis, TN	G	76	markel-crawford-1	14.8 Pts, 5.1 Reb, 2.2 Ast	Melrose HS	JR
10	180	Christian Kessee	Las Vegas, NV	G	74	christian-kessee-1	1.6 Pts, 0.9 Reb, 1.2 Ast	Valley HS	SR
1	195	Dedric Lawson	Memphis, TN	G	80	dedric-lawson-1	20.2 Pts, 11.1 Reb, 4.0 Ast	Hamilton HS	SO
	200	K.J. Lawson	Memphis, TN	G	79	kj-lawson-1	13.1 Pts, 8.1 Reb, 3.1 Ast	Hamilton HS	FR
3	175	Jeremiah Martin	Memphis, TN	G	74	jeremiah-martin-1	9.5 Pts, 3.1 Reb, 5.1 Ast	Mitchell HS	SO
42	211	Jake McDowell	Memphis, TN	G	77	jake-mcdowell-1	0.7 Pts, 1.0 Reb, 0.0 Ast	Christian Brothers	SR
32	223	Alex Moffatt	Somerville, TN	F	77	alex-moffatt-1	0.4 Pts, 0.2 Reb, 0.0 Ast		JR
12	173	Craig Randall	Youngstown, OH	G	76	craig-randall-1	7.1 Pts, 1.5 Reb, 0.9 Ast	Shadow Mountain HS	SO
2	195	Jimario Rivers	Clarksville, TN	G	80	jimario-rivers-1	6.7 Pts, 2.9 Reb, 0.9 Ast		JR
15	230	Chad Rykhoek	Fort Worth, TX	F	83	chad-rykhoek-1	5.9 Pts, 2.6 Reb, 0.9 Ast		SR
23	290	Karim Sameh Azab	Giza, Egypt	F	83	karim-samehazab-1			FR
30	207	Kytrel Williams	Memphis, TN	G	75	kytrel-williams-1			JR
