number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
21	175	Antwann Anderson	Slidell, LA	G	69	antwann-anderson-1	0.0 Pts, 0.1 Reb, 0.1 Ast		FR
13	170	Tyson Batiste	Springfield, MO	G	74	tyson-batiste-1	4.4 Pts, 2.5 Reb, 2.5 Ast		FR
5	180	Eric Bowles	Fairfax, VA	G	73	eric-bowles-1	3.8 Pts, 2.5 Reb, 3.5 Ast	WT Woodson HS	SO
12	185	Khalen Cumberlander	Washington, DC	G	75	khalen-cumberlander-1	13.0 Pts, 3.8 Reb, 2.3 Ast	Coolide HS	SR
2	195	Kashaun Hicks	Jersey City, NJ	F	78	kashaun-hicks-1			FR
3	180	Mustafa Jones	Harlem, NY	F	79	mustafa-jones-1	10.5 Pts, 4.4 Reb, 1.6 Ast	Cardinal Hayes HS	JR
	240	Harrison Kay	Covina, CA	F	83	harrison-kay-1	1.6 Pts, 1.1 Reb, 0.1 Ast		FR
15	200	Shakaris Laney	Philadelphia, PA	G	76	sharkaris-laney-1	0.0 Pts, 1.0 Reb, 0.0 Ast	St. Benedict's Prep HS	JR
30	175	Donyell Marshall Jr.	Pepper Pike, OH	F	78	donyell-marshalljr-1	1.1 Pts, 0.7 Reb, 0.1 Ast		FR
10	185	Austin Nehls	Tucson, AZ	G	75	austin-nehls-1	13.5 Pts, 3.3 Reb, 1.7 Ast		SO
11	210	Tidell Pierre	Hempstead, NY	F	79	tidell-pierre-1	10.1 Pts, 7.1 Reb, 0.7 Ast	Hempstead High School	SR
1	175	Kevin Seymour	Bronx, NY	G	72	kevin-seymour-1	2.4 Pts, 1.0 Reb, 0.9 Ast	Blair Academy	JR
20	195	Tafari Whittingham	Brooklyn, NY	F	80	tafari-whittingham-1	6.5 Pts, 4.2 Reb, 0.3 Ast	Abraham Lincoln	SR
24	170	Chris Williams	Chicago, IL	G	78	chris-williams-14	1.6 Pts, 0.5 Reb, 0.2 Ast		FR
