number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
32	205	Brett Bailey	Spokane, WA	F	78	brett-bailey-1	17.3 Pts, 6.8 Reb, 2.1 Ast	University HS	SR
	165	Nassir Barrino	Newark, NJ	G	72	nassir-barrino-1	2.9 Pts, 2.3 Reb, 1.1 Ast		FR
14	190	Nick Busch	Santa Barbara, CA	G	76	nick-busch-1	0.0 Pts, 0.0 Reb, 0.0 Ast		FR
2	180	Mark Carbone	Wethersfield, CT	G	74	mark-carbone-1	3.6 Pts, 1.2 Reb, 0.9 Ast		FR
3	190	Olin Carter III	Allen, TX	G	74	olin-carteriii-1	16.8 Pts, 2.8 Reb, 2.1 Ast	Allen HS	SO
15	230	Alex Floresca	Webster Groves, MO	F	80	alex-floresca-1		Webster HS	SO
12	190	Juwan Gray	Dover, DE	F	80	juwan-gray-1	8.1 Pts, 6.4 Reb, 0.9 Ast		FR
13	200	Jose Martinez	Cayey, Puerto Rico	F	82	jose-martinez-1	0.6 Pts, 0.4 Reb, 0.2 Ast		FR
20	220	Cameron Neubauer	Berlin, Germany	F	79	cameron-neubauer-1	9.9 Pts, 5.3 Reb, 2.3 Ast	Choate Rosemary Hall Prep HS	JR
24	210	Isaiah Pineiro	Auburn, CA	F	78	isaiah-pineiro-1			JR
30	230	Frank Ryder	Boulder, CO	F	82	frank-ryder-1	4.5 Pts, 1.7 Reb, 0.7 Ast		FR
5	170	Mitch Schafer	Portland, OR	G	70	mitch-scafer-1	0.3 Pts, 0.0 Reb, 0.3 Ast		JR
21	180	Hunter Summy	Southlake, TX	G	76	hunter-summy-1		Carroll HS	SO
1	190	Tyler Williams	Plano, TX	G	77	tyler-williams-3	9.1 Pts, 4.7 Reb, 2.2 Ast	Hebron HS	SO
22	180	Isaiah Wright	Boise, ID	G	74	isaiah-wright-1		Borah HS	JR
