number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
12	185	Marshawn Blackmon	Saint Peters, MO	F	76	marshawn-blackmon-1	2.0 Pts, 1.1 Reb, 0.1 Ast	Fort Zumwalt South HS	SO
5	220	Ray Crossland	St. Louis, MO	F	78	ray-crossland-1	10.3 Pts, 6.4 Reb, 1.8 Ast		JR
25	225	Muusa Dama	Parakou, Benin	F	81	muusa-dama-1	8.3 Pts, 9.8 Reb, 0.4 Ast		JR
55	200	Aboubacar Diallo	Abidjan, Ivory Coast	F	80	aboubacar-diallo-1	0.8 Pts, 3.3 Reb, 0.3 Ast		SO
54	220	Justin Earls	Chicago, IL	F	79	justin-earls-1			JR
4	190	Montell Goodwin	Cleveland, OH	G	74	montell-goodwin-1	14.9 Pts, 2.9 Reb, 3.3 Ast		JR
2	150	Cornell Johnston	St. Louis, MO	G	67	cornell-johnson-1	11.4 Pts, 1.1 Reb, 4.8 Ast	Ladue HS	JR
40	205	Lucas Jones	Prairie Village, KS	F	80	lucas-jones-2	1.0 Pts, 3.0 Reb, 0.8 Ast	Shawnee Mission East HS	SO
11	200	Logan Koch	Shawnee, KS	G	73	logan-koch-1	0.8 Pts, 0.3 Reb, 1.0 Ast		FR
24	210	Joe Kuligoski	Orland Park, IL	F	77	joe-kuligoski-1	2.3 Pts, 1.2 Reb, 0.5 Ast	Sandburg	SR
1	210	Demetrius McReynolds	Louisville, KY	G	74	demetrisu-mcreynolds-1	13.8 Pts, 3.6 Reb, 1.5 Ast		SR
32	215	Patrick Muldoon	Basehor, KS	F	79	patrick-muldoon-1	4.6 Pts, 4.4 Reb, 1.1 Ast	Basehor-Linwood HS	SO
21	190	DeVantae Price	Tamms, IL	G	74	devantae-price-1	3.5 Pts, 4.5 Reb, 1.0 Ast		JR
3	185	Casey Teson	St. Charles, MO	G	74	casey-teson-1	6.8 Pts, 1.0 Reb, 0.8 Ast	St. Charles HS	SO
