number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
32	260	Ray Barreno	Chihuahua, Mexico	C	83	ray-barreno-1	2.9 Pts, 5.1 Reb, 0.5 Ast	Faith Christian Academy (TX)	SR
11	180	Andre Ferguson	Los Angeles, CA	G	72	andre-ferguson-1	1.7 Pts, 0.3 Reb, 0.7 Ast		FR
	170	Xavier Hallinan	Portland, OR	G	72	xavier-hallinan-1	2.0 Pts, 1.0 Reb, 1.0 Ast	Central Catholic HS	SO
15	215	Philipp Hartwich	Cologne, Germany	C	84	philipp-hartwich-1	1.5 Pts, 5.8 Reb, 0.3 Ast	Dreikonigs Gymnasium	JR
3	180	Rashad Jackson	Bakersfield, CA	G	76	rashad-jackson-1	3.3 Pts, 1.9 Reb, 0.5 Ast	Garces Memorial / IMPACT Academy	SO
22	175	Jazz Johnson	Portland, OR	G	72	jazz-johnson-1	17.7 Pts, 2.9 Reb, 2.5 Ast	Lake Oswego HS	SO
	190	Chier Maker		G	79	chier-maker-1	2.4 Pts, 3.0 Reb, 0.3 Ast		FR
33	190	Jarrel Marshall	Mount Vernon, NY	F	78	jarrel-marshall-1	6.3 Pts, 3.8 Reb, 0.8 Ast		SR
25	175	Alec Monson	Salt Lake City, UT	G	77	alec-monson-1	0.0 Pts, 0.5 Reb, 0.5 Ast		FR
13	215	Franklin Porter	Portland, OR	G	75	franklin-porter-1			SO
1	190	Malcolm Porter	Portland, OR	G	75	malcolm-porter-1			FR
41	210	Joseph Smoyer	Portland, OR	F	82	joseph-smoyer-1	2.8 Pts, 3.1 Reb, 0.4 Ast		FR
24	200	Gabe Taylor	Portland, OR	F	80	gabe-taylor-1	13.7 Pts, 6.5 Reb, 0.7 Ast	Valley Catholic HS	JR
5	200	D'Marques Tyson	Bothell, WA	G	78	dmarques-tyson-1	9.6 Pts, 3.6 Reb, 0.5 Ast	Quality Education Academy (NC)	JR
2	160	Alec Wintering	Charlotte, NC	G	71	alec-wintering-1	21.0 Pts, 4.8 Reb, 6.1 Ast	United Faith Christian Academy	SR
