number	weight	playerName	hometown	pos	height	playerId	summary	high_school	class
14	230	Jack Anton	Mason, OH	F	80	jack-anton-1	1.3 Pts, 0.4 Reb, 0.3 Ast	Archbishop Moeller HS	JR
25	225	Ryder Bowline	Cumming, GA	G	76	ryder-bowline-1	0.0 Pts, 0.0 Reb, 0.5 Ast	Forsythe Central HS	SR
11	185	Maxwell Chester	Atlanta, GA	G	73	maxwell-chester-1			FR
0	240	Brian Dawkins	Jacksonville, FL	F	80	brian-dawkins-1	12.5 Pts, 5.1 Reb, 0.9 Ast	Bishop Kenny HS	JR
20	185	Sheldon Eberhardt	Apex, NC	G	77	sheldon-eberhardt-1	5.8 Pts, 3.1 Reb, 2.5 Ast	Middle Creek HS	SO
1	190	Luke Eddy	Charleston, WV	G	72	luke-eddy-1	8.8 Pts, 3.6 Reb, 3.9 Ast	George Washington HS	SR
3	170	Seth Fuller	Dublin, OH	G	71	seth-fuller-1	0.0 Pts, 0.5 Reb, 0.0 Ast		FR
21	210	Jack George	Libertyville, IL	F	82	jack-george-1	0.0 Pts, 0.5 Reb, 0.0 Ast	Carmel Catholic HS	SO
12	205	Christian Hairston	Greensboro, NC	F	79	christian-hairston-1	2.9 Pts, 3.1 Reb, 0.5 Ast	Greensboro Day School	SR
10	240	Karolis Kundrotas	Kaunas, Lithuania	C	83	karolis-kundrotas-1	4.5 Pts, 2.4 Reb, 0.4 Ast		SO
4	210	Collin Luther	Pittsburgh, PA	F	78	collin-luther-1	0.7 Pts, 0.3 Reb, 0.2 Ast	Hampton HS	JR
42	190	Patrick Ryan	Darien, CT	G	78	patrick-ryan-1	1.5 Pts, 1.0 Reb, 0.0 Ast	Green Farms Academy	SR
22	185	Steve Santa Ana	Charlotte, NC	G	75	steve-santaana-1	12.5 Pts, 3.6 Reb, 2.1 Ast	Ardrey Kell	SO
41	225	Tyler Seibring	Normal, IL	F	80	tyler-seibring-1	12.4 Pts, 6.5 Reb, 1.6 Ast	Normal Community HS	SO
13	185	Dainan Swoope	Overland Park, KS	G	72	dainan-swoope-1	10.3 Pts, 3.0 Reb, 2.8 Ast		SO
2	195	Dmitri Thompson	Orlando, FL	G	76	dmitri-thompson-1	7.3 Pts, 5.3 Reb, 1.3 Ast	Orlando Christian Prep	JR
