number	weight	playerName	hometown	pos	height	playerId	summary	class
25	210	Kyle Korver		F	79	kyle-korver-1	15.1 Pts, 5.5 Reb, 3.3 Ast	JR
23	200	Terrell Taylor	Bridgeport, CT	G	75	terrell-taylor-1	12.6 Pts, 2.8 Reb, 1.5 Ast	JR
43	250	Brody Deren	Harlan, IA	F	80	brody-deren-1	9.9 Pts, 5.1 Reb, 0.9 Ast	SO
20	205	Larry House	Milwaukee, WI	F	76	larry-house-1	6.8 Pts, 2.6 Reb, 0.8 Ast	JR
22	200	Michael Lindeman	Iowa Falls, IA	F	78	michael-lindeman-1	6.7 Pts, 3.5 Reb, 1.8 Ast	SO
34	225	Mike Grimes	Florissant, MO	F	79	mike-grimes-1	5.4 Pts, 3.3 Reb, 0.2 Ast	SO
21	255	Joe Dabbert	Bailey, CO	C	83	joe-dabbert-1	4.9 Pts, 2.7 Reb, 0.6 Ast	SO
3	180	DeAnthony Bowden	Hammond, IN	G	73	deanthony-bowden-1	4.8 Pts, 2.5 Reb, 1.8 Ast	JR
24	185	Tyler McKinney	Urbandale, IA	G	74	tyler-mckinney-1	4.3 Pts, 1.8 Reb, 2.1 Ast	FR
12	185	Ismael Caro	Manchester, CT	G	72	ismael-caro-1	3.8 Pts, 1.7 Reb, 2.2 Ast	SO
30	225	Jimmy Motz	Lincoln, NE	F	79	jimmy-motz-1	3.0 Pts, 1.2 Reb, 0.5 Ast	FR
44	205	Austin Collier	Tucson, AZ	F	79	austin-collier-1	3.6 Pts, 2.9 Reb, 0.1 Ast	JR
31	205	Dan Bresnahan	Rochester, MN	F	80	dan-bresnahan-1	0.4 Pts, 0.8 Reb, 0.0 Ast	FR
