number	weight	playerName	hometown	pos	height	playerId	summary	class
33	180	Kent Williams	Mt. Vernon, IL	G	74	kent-williams-1	15.8 Pts, 2.6 Reb, 3.0 Ast	JR
15	240	Rolan Roberts	Woodbridge, VA	C	78	rolan-roberts-1	13.8 Pts, 7.1 Reb, 1.7 Ast	SR
23	220	Jermaine Dearman	Indianapolis, IN	F	80	jermaine-dearman-1	12.3 Pts, 7.7 Reb, 1.3 Ast	JR
1	205	Darren Brooks	St. Louis, MO	G	75	darren-brooks-1	9.4 Pts, 4.1 Reb, 2.1 Ast	FR
25	220	Stetson Hairston	Fairview Heights, IL	G	75	stetson-hairston-1	7.3 Pts, 4.5 Reb, 2.2 Ast	FR
2	185	Marcus Belcher	Mexico, MO	G	72	marcus-belcher-1	6.0 Pts, 2.2 Reb, 3.3 Ast	SR
13	195	Brad Korn	Plano, IL	F	81	brad-korn-1	4.5 Pts, 2.7 Reb, 0.6 Ast	JR
4	210	Tyrese Buie	Savannah, GA	F	78	tyrese-buie-1	2.9 Pts, 2.0 Reb, 0.6 Ast	SR
11	225	Sylvester Willis	Calumet City, IL	F	79	sylvester-willis-1	2.6 Pts, 2.8 Reb, 0.3 Ast	SO
32	160	David McGlown	Pontiac, MI	G	69	david-mcglown-1	1.4 Pts, 0.6 Reb, 0.0 Ast	JR
44	210	Jason Ward	Chicago, IL	F	78	jason-ward-1	0.7 Pts, 0.5 Reb, 0.1 Ast	SR
40	170	David Carney	Tell City, IN	G	72	david-carney-1	0.5 Pts, 0.2 Reb, 0.4 Ast	JR
21	255	Josh Warren	Washington, MO	C	80	josh-warren-1	0.0 Pts, 0.0 Reb, 0.0 Ast	SO
		Matt Miller				matt-miller-4		
