number	weight	playerName	hometown	pos	height	playerId	summary	class
32	195	Richard Toussaint	Tampa, FL	G	75	richard-toussaint-1	21.6 Pts, 4.3 Reb, 0.7 Ast	JR
11	175	Brian Cox	Daytona Beach, FL	G	73	brian-cox-1	10.1 Pts, 3.7 Reb, 0.6 Ast	SR
20	185	Maurice Riddick	Suffolk, VA	F	75	maurice-riddick-1	9.2 Pts, 2.0 Reb, 0.6 Ast	JR
22	200	Diondre Larmond	Miami, FL	F	78	diondre-larmond-1	6.1 Pts, 3.4 Reb, 0.6 Ast	SO
5	165	Moses Cage	New Orleans, LA	G	70	moses-cage-1	5.8 Pts, 3.0 Reb, 3.8 Ast	SR
21	218	Pape Ba		C	80	pape-ba-1	5.3 Pts, 5.0 Reb, 0.2 Ast	SR
4	260	Jerome Nicholson	Titusville, FL	C	80	jerome-nicholson-1	4.4 Pts, 4.1 Reb, 0.2 Ast	SO
21	190	Michael Williams	Camden, NJ	G		michael-williams-7	3.5 Pts, 1.0 Reb, 0.2 Ast	JR
3	190	Brent King	Indianapolis, IN	F	77	brent-king-1	2.1 Pts, 2.2 Reb, 0.6 Ast	SR
12	172	O'Neal Carter	Chicago, IL	G	73	oneal-carter-1	1.2 Pts, 1.3 Reb, 1.2 Ast	FR
13	165	Dwight Lauder		G	72	dwight-lauder-1	1.8 Pts, 0.6 Reb, 0.6 Ast	SO
24	195	Jerry Daniels	Hallandale, FL	C	81	jerry-daniels-1	0.8 Pts, 2.2 Reb, 0.0 Ast	JR
25	225	Andre Wash	FreePort, TX	C	81	andre-wash-1	1.1 Pts, 1.5 Reb, 0.1 Ast	FR
10	185	David Hawkins	Aurora, IL	G	73	david-hawkins-1	0.4 Pts, 0.4 Reb, 0.2 Ast	JR
10	0	Samuel O'Banner		G	75	samuel-obanner-1	2.0 Pts, 0.5 Reb, 0.0 Ast	SO
