number	weight	playerName	hometown	pos	height	playerId	summary	class
3	250	Jesse Young		F	82	jesse-young-1	14.6 Pts, 8.4 Reb, 1.4 Ast	JR
24	210	Rob Anderson	Arlington, VA	F	77	rob-anderson-1	12.2 Pts, 4.0 Reb, 1.4 Ast	SR
2	230	Jon Larranaga	Oakton, VA	F	79	jon-larranaga-1	11.0 Pts, 6.0 Reb, 2.8 Ast	JR
22	170	Lamar Butler	Oxon Hill, MD	G	74	lamar-butler-2	10.4 Pts, 2.5 Reb, 1.9 Ast	FR
34	225	Terrance Nixon	Oxon Hill, MD	F	78	terrance-nixon-1	7.6 Pts, 3.5 Reb, 0.8 Ast	SR
4	200	Raoul Heinen		G	77	raoul-heinen-1	7.2 Pts, 4.0 Reb, 4.6 Ast	SO
5	215	Darren Tarver	Akron, OH	G	75	darren-tarver-1	18.0 Pts, 3.0 Reb, 1.7 Ast	JR
12	205	Richard Tynes	Washington, DC	G	76	richard-tynes-1	1.9 Pts, 1.8 Reb, 0.5 Ast	SO
33	240	Colin Wyatt	Williamsburg, VA	C	81	colin-wyatt-1	2.0 Pts, 1.2 Reb, 0.2 Ast	FR
41	235	Deon Cooper	Columbia, TN	F	81	deon-cooper-1	0.8 Pts, 0.9 Reb, 0.2 Ast	SO
1	180	Dereck Franklin	Chantilly, VA	G	72	dereck-franklin-2	0.7 Pts, 0.4 Reb, 0.5 Ast	JR
