number	weight	playerName	hometown	pos	height	playerId	summary	class
23	225	Randy Holcomb	Chicago, IL	F	81	randy-holcomb-1	16.9 Pts, 9.0 Reb, 1.7 Ast	SR
4	192	Tony Bland	Los Angeles, CA	G	77	tony-bland-1	15.7 Pts, 4.0 Reb, 3.4 Ast	JR
5	178	Al Faux	Los Angeles, CA	G	74	al-faux-1	17.0 Pts, 3.6 Reb, 1.8 Ast	SR
30	241	Mike Mackell	Washington, DC	C	81	mike-mackell-1	10.6 Pts, 4.4 Reb, 0.5 Ast	JR
1	179	Deandre Moore	Norwalk, CA	G	70	deandre-moore-1	3.6 Pts, 1.9 Reb, 2.8 Ast	JR
2	215	Brandon Smith	Amarillo, TX	F	79	brandon-smith-5	3.3 Pts, 2.2 Reb, 2.1 Ast	SR
3	218	Chris Walton	San Diego, CA	F	81	chris-walton-1	2.8 Pts, 3.1 Reb, 0.9 Ast	SO
34	196	Aerick Sanders	Carson, CA	F	80	aerick-sanders-1	2.5 Pts, 3.1 Reb, 0.2 Ast	SO
33	221	Myron Epps	Tulare, CA	F	79	myron-epps-1	2.2 Pts, 2.3 Reb, 0.7 Ast	SR
10	196	Karlo Kovacic		G	77	karlo-kovacic-1	2.3 Pts, 0.3 Reb, 0.5 Ast	SR
0	192	Tommy Johnson	Los Angeles, CA	G	76	tommy-johnson-2	1.6 Pts, 0.9 Reb, 0.3 Ast	FR
32	190	Ben Wardrop	Anaheim, CA	G	74	ben-wardrop-1	0.6 Pts, 0.6 Reb, 0.2 Ast	SO
