number	weight	playerName	hometown	pos	height	playerId	summary	class
21	222	Darius Rice		F	82	darius-rice-1	14.9 Pts, 5.9 Reb, 1.7 Ast	SO
5	210	John Salmons	Plymouth Meeting, PA	G	79	john-salmons-1	13.1 Pts, 6.0 Reb, 6.1 Ast	SR
33	225	James Jones		F	80	james-jones-1	12.8 Pts, 6.3 Reb, 1.5 Ast	JR
3	215	Marcus Barnes	Miami, FL	G	74	marcus-barnes-1	12.3 Pts, 2.8 Reb, 2.2 Ast	SO
25	235	Elton Tyler	Dorchester, MA	C	81	elton-tyler-1	11.9 Pts, 5.2 Reb, 1.1 Ast	SR
12	255	Rafael Berumen	Simi Valley, CA	F	81	rafael-berumen-1	2.9 Pts, 2.0 Reb, 0.6 Ast	JR
1	198	Michael Simmons	Rialto, CA	G	73	michael-simmons-1	2.2 Pts, 1.7 Reb, 2.1 Ast	JR
14	268	Rodrigue Djahue		F	79	rodrigue-djahue-1	1.7 Pts, 1.7 Reb, 0.2 Ast	SO
34	235	William Frisby	Bay Shore, NY	F	80	william-frisby-1	1.5 Pts, 1.4 Reb, 0.1 Ast	SO
3	190	Kahleaf Watson	Washington, DC	G	74	kahleaf-watson-1	1.2 Pts, 0.3 Reb, 0.6 Ast	FR
11	200	Jerry Schlie	Holbrook, NY	F	78	jerry-schlie-1	1.4 Pts, 0.2 Reb, 0.3 Ast	SR
13	183	Paulo Coelho		G	74	paulo-coelho-1	0.7 Pts, 0.2 Reb, 0.3 Ast	JR
20	185	Danny Marakovits	Walnutport, PA	G	76	danny-marakovits-1	0.7 Pts, 0.6 Reb, 0.1 Ast	SO
10	184	Brandon Okpalobi	New Orleans, LA	G	74	brandon-okpalobi-1	0.0 Pts, 0.4 Reb, 0.4 Ast	SO
