number	weight	playerName	hometown	pos	height	playerId	summary	class
24	210	Dustin Hellenga	Centreville, VA	G	76	dustin-hellenga-1	9.1 Pts, 3.9 Reb, 1.4 Ast	FR
1	210	Troy Wiley	Wilmington, DE	F	80	troy-wiley-1	14.1 Pts, 5.2 Reb, 0.3 Ast	JR
20	202	Brian Woodward	Queens, NY	G	75	brian-woodward-1	8.9 Pts, 3.4 Reb, 1.2 Ast	JR
2	175	Dinno Daniels	New Orleans, LA	G	72	dinno-daniels-2	8.3 Pts, 2.9 Reb, 4.6 Ast	SR
13	195	Lazare Adingono		G	75	lazare-adingono-1	7.9 Pts, 3.9 Reb, 0.6 Ast	JR
4	175	Howard Smith	Killeen, TX	G	72	howard-smith-1	4.7 Pts, 3.8 Reb, 2.0 Ast	JR
11	185	Steve Mello	Bristol, RI	G	73	steve-mello-1	4.5 Pts, 1.8 Reb, 0.9 Ast	SO
54	250	Marcus Evans	Detroit, MI	F	81	marcus-evans-1	4.9 Pts, 3.1 Reb, 0.2 Ast	SR
32	206	Jamaal Wise	Burtonsville, MD	F	78	jamaal-wise-1	3.1 Pts, 2.0 Reb, 0.1 Ast	SO
42	202	Marcel Momplaisir	New York, NY	F	79	marcel-momplaisir-1	2.5 Pts, 3.4 Reb, 0.6 Ast	FR
40	200	Jason Nickerson	Warwick, RI	G	75	jason-nickerson-1	1.5 Pts, 1.1 Reb, 0.3 Ast	FR
23	175	Emmett Murphy	Montclair, NJ	G	70	emmett-murphy-2	0.5 Pts, 0.7 Reb, 0.3 Ast	JR
22	200	Derrick Dale	Chicago, IL	F	78	derrick-dale-1	0.7 Pts, 0.1 Reb, 0.0 Ast	FR
50	208	Jeff Kalapos	Stratford, CT	G	77	jeff-kalapos-1	0.1 Pts, 0.1 Reb, 0.1 Ast	FR
