number	weight	playerName	hometown	pos	height	playerId	summary	class
4	216	Rick Rickert	Duluth, MN	F	83	rick-rickert-1	14.2 Pts, 5.2 Reb, 1.5 Ast	FR
45	210	Dusty Rychart	Grand Rapids, MN	F	79	dusty-rychart-1	13.1 Pts, 6.6 Reb, 2.0 Ast	SR
21	205	Travarus Bennett	Rosedale, MO	F	79	travarus-bennett-1	9.5 Pts, 5.6 Reb, 1.7 Ast	SR
41	220	Mike Bauer	Hastings, MN	F	80	mike-bauer-1	9.4 Pts, 3.5 Reb, 1.3 Ast	SO
40	222	Jerry Holman	St. Paul, MN	C	82	jerry-holman-1	8.8 Pts, 3.9 Reb, 1.0 Ast	JR
15	180	Kerwin Fleming	Chicago, IL	G	75	kerwin-fleming-1	7.1 Pts, 2.4 Reb, 1.5 Ast	SR
12	205	Kevin Burleson		G	75	kevin-burleson-1	6.5 Pts, 2.2 Reb, 4.7 Ast	JR
11	195	Maurice Hargrow	St. Paul, MN	G	77	maurice-hargrow-1	3.6 Pts, 1.2 Reb, 0.7 Ast	FR
31	195	Steve Esselink	Hills, MN	F	78	steve-esselink-1	2.3 Pts, 0.8 Reb, 0.9 Ast	SO
3	170	Aaron Robinson	Rockford, IL	G	70	aaron-robinson-1	0.8 Pts, 0.6 Reb, 0.7 Ast	FR
30	190	Justin Lorang	Worthington, MN	G	77	justin-lorang-1	1.4 Pts, 0.5 Reb, 0.1 Ast	SR
24	186	Tyree Bolden	Milwaukee, WI	F	77	tyree-bolden-1	0.5 Pts, 0.9 Reb, 0.0 Ast	SO
35	215	Randy Chall	Forest Lake, MN	F	77	randy-chall-1	0.3 Pts, 0.5 Reb, 0.0 Ast	SO
5	170	Wade Hokenson	Watertown, MN	G	69	wade-hokenson-1	0.0 Pts, 0.4 Reb, 0.3 Ast	SO
