number	weight	playerName	hometown	pos	height	playerId	summary	class
4	190	Edwin Draughan	Lakewood, CA	G	78	edwin-draughan-1	11.5 Pts, 4.0 Reb, 2.6 Ast	FR
20	185	Alex Gamboa	Reno, NV	G	73	alex-gamboa-1	10.7 Pts, 2.6 Reb, 3.2 Ast	FR
40	230	T.J. McHugh	Cleveland, OH	F	80	tj-mchugh-1	10.7 Pts, 5.4 Reb, 0.7 Ast	JR
33	208	Paul Vitelli	Morristown, NJ	F	80	paul-vitelli-1	10.2 Pts, 7.2 Reb, 1.3 Ast	SO
0	217	Ime Archibong	Greensboro, NC	G	75	ime-archibong-1	9.2 Pts, 3.7 Reb, 2.3 Ast	JR
10	225	Matt Minoff	Cherry Hill, NJ	G	78	matt-minoff-1	6.5 Pts, 4.4 Reb, 1.6 Ast	SO
25	225	Josh Hill	Wilmington, DE	F	79	josh-hill-2	4.8 Pts, 3.1 Reb, 0.5 Ast	SO
24	215	Mark Lovett	Pittsburgh, PA	F	78	mark-lovett-1	4.9 Pts, 2.2 Reb, 0.4 Ast	FR
21	215	Scott Gaffield		G	78	scott-gaffield-1	3.7 Pts, 2.2 Reb, 0.7 Ast	SO
22	180	Chris Leanza	Parma, OH	G	73	chris-leanza-1	3.6 Pts, 1.1 Reb, 1.6 Ast	JR
15	230	Justin Simon	Salgona, NY	F	81	justin-simon-1	1.4 Pts, 1.0 Reb, 0.1 Ast	SO
12	185	Mike Smith	Stamford, CT	F	77	mike-smith-6	0.6 Pts, 0.7 Reb, 0.3 Ast	SO
54	232	Alex Lyden-Horn		F	80	alex-lyden-horn-1	0.9 Pts, 0.7 Reb, 0.0 Ast	FR
23	165	Basil Williams	Bronx, NY	G	72	basil-williams-1	0.4 Pts, 0.1 Reb, 0.0 Ast	SO
34	225	Jerry Gauriloff	Middletown, NY	C	81	jerry-gauriloff-1	0.0 Pts, 0.0 Reb, 0.0 Ast	FR
